Resource,Reference,Previous Context,Result,Next Context,Lemma (Greek),Louw-Nida,Root,Part of Speech,Adverb/particle Type (Logos Greek)
NA28,Romans 1:24,—,Διὸ,παρέδωκεν αὐτοὺς ὁ θεὸς ἐν ταῖς ἐπιθυμίαις τῶν καρδιῶν αὐτῶν εἰς ἀκαθαρσίαν τοῦ,διό,Louw Nida 89.47,δια,conjunction,—
NA28,Romans 2:1,—,Διὸ,"ἀναπολόγητος εἶ, ὦ ἄνθρωπε πᾶς ὁ κρίνων· ἐν ᾧ γὰρ  κρίνεις τὸν ἕτερον",διό,Louw Nida 89.47,δια,conjunction,—
NA28,Romans 4:22,—,διὸ,[καὶ] ἐλογίσθη αὐτῷ εἰς δικαιοσύνην.,διό,Louw Nida 89.47,δια,conjunction,—
NA28,Romans 13:5,—,διὸ,"ἀνάγκη ὑποτάσσεσθαι, οὐ μόνον διὰ τὴν ὀργὴν ἀλλὰ καὶ διὰ τὴν συνείδησιν.",διό,Louw Nida 89.47,δια,conjunction,—
NA28,Romans 15:7,—,Διὸ,"προσλαμβάνεσθε ἀλλήλους, καθὼς καὶ ὁ Χριστὸς προσελάβετο ὑμᾶς εἰς δόξαν τοῦ θεοῦ.",διό,Louw Nida 89.47,δια,conjunction,—
NA28,Romans 15:22,—,Διὸ,καὶ ἐνεκοπτόμην τὰ πολλὰ τοῦ ἐλθεῖν πρὸς ὑμᾶς·,διό,Louw Nida 89.47,δια,conjunction,—
NA28,1 Corinthians 12:3,—,διὸ,"γνωρίζω ὑμῖν ὅτι οὐδεὶς ἐν πνεύματι θεοῦ λαλῶν λέγει  Ἀνάθεμα Ἰησοῦς, καὶ οὐδεὶς",διό,Louw Nida 89.47,δια,conjunction,—
NA28,1 Corinthians 14:13,—,Διὸ,ὁ λαλῶν γλώσσῃ προσευχέσθω ἵνα διερμηνεύῃ.,διό,Louw Nida 89.47,δια,conjunction,—
NA28,2 Corinthians 1:20,"ὅσαι γὰρ ἐπαγγελίαι θεοῦ, ἐν αὐτῷ τὸ ναί·",διὸ,καὶ διʼ αὐτοῦ τὸ ἀμὴν τῷ θεῷ πρὸς δόξαν  διʼ ἡμῶν.,διό,Louw Nida 89.47,δια,conjunction,—
NA28,2 Corinthians 2:8,—,διὸ,παρακαλῶ ὑμᾶς κυρῶσαι εἰς αὐτὸν ἀγάπην·,διό,Louw Nida 89.47,δια,conjunction,—
NA28,2 Corinthians 4:13,"Ἔχοντες δὲ τὸ αὐτὸ πνεῦμα τῆς πίστεως κατὰ τὸ γεγραμμένον· ἐπίστευσα,",διὸ,"ἐλάλησα, καὶ ἡμεῖς πιστεύομεν, διὸ καὶ λαλοῦμεν,",διό,Louw Nida 89.47,δια,conjunction,—
NA28,2 Corinthians 4:13,"Ἔχοντες δὲ τὸ αὐτὸ πνεῦμα τῆς πίστεως κατὰ τὸ γεγραμμένον· ἐπίστευσα, διὸ  ἐλάλησα, καὶ ἡμεῖς πιστεύομεν,",διὸ,"καὶ λαλοῦμεν,",διό,Louw Nida 89.47,δια,conjunction,—
NA28,2 Corinthians 4:16,—,Διὸ,"οὐκ ἐγκακοῦμεν, ἀλλʼ εἰ καὶ ὁ ἔξω ἡμῶν ἄνθρωπος διαφθείρεται, ἀλλʼ ὁ ἔσω",διό,Louw Nida 89.47,δια,conjunction,—
NA28,2 Corinthians 5:9,—,διὸ,"καὶ φιλοτιμούμεθα, εἴτε ἐνδημοῦντες εἴτε ἐκδημοῦντες, εὐάρεστοι αὐτῷ εἶναι.",διό,Louw Nida 89.47,δια,conjunction,—
NA28,2 Corinthians 6:17,—,διὸ,"ἐξέλθατε ἐκ μέσου αὐτῶν        καὶ ἀφορίσθητε, λέγει κύριος,      καὶ ἀκαθάρτου μὴ ἅπτεσθε·        κἀγὼ εἰσδέξομαι ὑμᾶς",διό,Louw Nida 89.47,δια,conjunction,—
NA28,2 Corinthians 12:7,καὶ τῇ ὑπερβολῇ τῶν ἀποκαλύψεων.,διὸ,"ἵνα μὴ ὑπεραίρωμαι, ἐδόθη μοι σκόλοψ τῇ σαρκί, ἄγγελος σατανᾶ, ἵνα με κολαφίζῃ, ἵνα μὴ ὑπεραίρωμαι.",διό,Louw Nida 89.47,δια,conjunction,—
NA28,2 Corinthians 12:10,—,διὸ,"εὐδοκῶ ἐν ἀσθενείαις, ἐν ὕβρεσιν, ἐν ἀνάγκαις, ἐν διωγμοῖς καὶ στενοχωρίαις, ὑπὲρ Χριστοῦ",διό,Louw Nida 89.47,δια,conjunction,—
NA28,Galatians 4:31,—,διό,", ἀδελφοί, οὐκ ἐσμὲν παιδίσκης τέκνα ἀλλὰ τῆς ἐλευθέρας.",διό,Louw Nida 89.47,δια,conjunction,—
NA28,Ephesians 2:11,—,Διὸ,"μνημονεύετε ὅτι ποτὲ ὑμεῖς τὰ ἔθνη ἐν σαρκί, οἱ λεγόμενοι ἀκροβυστία ὑπὸ τῆς",διό,Louw Nida 89.47,δια,conjunction,—
NA28,Ephesians 3:13,—,διὸ,"αἰτοῦμαι μὴ ἐγκακεῖν ἐν ταῖς θλίψεσίν μου ὑπὲρ ὑμῶν, ἥτις ἐστὶν δόξα ὑμῶν.",διό,Louw Nida 89.47,δια,conjunction,—
NA28,Ephesians 4:8,—,διὸ,"λέγει·        ἀναβὰς εἰς ὕψος ᾐχμαλώτευσεν αἰχμαλωσίαν,         ἔδωκεν δόματα τοῖς ἀνθρώποις.",διό,Louw Nida 89.47,δια,conjunction,—
NA28,Ephesians 4:25,—,Διὸ,"ἀποθέμενοι τὸ ψεῦδος λαλεῖτε ἀλήθειαν ἕκαστος μετὰ τοῦ πλησίον αὐτοῦ, ὅτι ἐσμὲν ἀλλήλων μέλη.",διό,Louw Nida 89.47,δια,conjunction,—
NA28,Ephesians 5:14,πᾶν γὰρ τὸ φανερούμενον φῶς ἐστιν.,διὸ,"λέγει·        ἔγειρε, ὁ καθεύδων,        καὶ ἀνάστα ἐκ τῶν νεκρῶν,        καὶ ἐπιφαύσει σοι ὁ Χριστός.",διό,Louw Nida 89.47,δια,conjunction,—
NA28,Philippians 2:9,—,διὸ,"καὶ ὁ θεὸς αὐτὸν ὑπερύψωσεν        καὶ ἐχαρίσατο αὐτῷ τὸ ὄνομα           τὸ ὑπὲρ πᾶν ὄνομα,",διό,Louw Nida 89.47,δια,conjunction,—
NA28,1 Thessalonians 3:1,—,Διὸ,μηκέτι στέγοντες εὐδοκήσαμεν καταλειφθῆναι ἐν Ἀθήναις μόνοι,διό,Louw Nida 89.47,δια,conjunction,—
NA28,1 Thessalonians 5:11,—,Διὸ,"παρακαλεῖτε ἀλλήλους καὶ οἰκοδομεῖτε εἷς τὸν ἕνα, καθὼς καὶ ποιεῖτε.",διό,Louw Nida 89.47,δια,conjunction,—
NA28,Philemon 8,—,Διὸ,πολλὴν ἐν Χριστῷ παρρησίαν ἔχων ἐπιτάσσειν σοι τὸ ἀνῆκον,διό,Louw Nida 89.47,δια,conjunction,—
NA28,Hebrews 3:7,—,Διό,", καθὼς λέγει τὸ πνεῦμα τὸ ἅγιον·        σήμερον ἐὰν τῆς φωνῆς αὐτοῦ ἀκούσητε,",διό,Louw Nida 89.47,δια,conjunction,—
NA28,Hebrews 3:10,τεσσεράκοντα ἔτη·,διὸ,"προσώχθισα τῇ γενεᾷ ταύτῃ           καὶ εἶπον· ἀεὶ πλανῶνται τῇ καρδίᾳ,        αὐτοὶ δὲ οὐκ ἔγνωσαν τὰς ὁδούς μου,",διό,Louw Nida 89.47,δια,conjunction,—
NA28,Hebrews 6:1,—,Διὸ,"ἀφέντες τὸν τῆς ἀρχῆς τοῦ Χριστοῦ λόγον ἐπὶ τὴν τελειότητα φερώμεθα, μὴ πάλιν",διό,Louw Nida 89.47,δια,conjunction,—
NA28,Hebrews 10:5,—,Διὸ,"εἰσερχόμενος εἰς τὸν κόσμον λέγει·        θυσίαν καὶ προσφορὰν οὐκ ἠθέλησας,           σῶμα δὲ κατηρτίσω μοι·",διό,Louw Nida 89.47,δια,conjunction,—
NA28,Hebrews 11:12,—,διὸ,"καὶ ἀφʼ ἑνὸς ἐγεννήθησαν, καὶ ταῦτα νενεκρωμένου, καθὼς τὰ ἄστρα τοῦ οὐρανοῦ τῷ",διό,Louw Nida 89.47,δια,conjunction,—
NA28,Hebrews 11:16,"νῦν δὲ κρείττονος ὀρέγονται, τοῦτʼ ἔστιν ἐπουρανίου.",διὸ,οὐκ ἐπαισχύνεται αὐτοὺς ὁ θεὸς θεὸς ἐπικαλεῖσθαι αὐτῶν· ἡτοίμασεν γὰρ αὐτοῖς πόλιν.,διό,Louw Nida 89.47,δια,conjunction,—
NA28,Hebrews 12:12,—,Διὸ,"τὰς παρειμένας χεῖρας καὶ τὰ παραλελυμένα γόνατα ἀνορθώσατε,",διό,Louw Nida 89.47,δια,conjunction,—
NA28,Hebrews 12:28,—,Διὸ,"βασιλείαν ἀσάλευτον παραλαμβάνοντες ἔχωμεν χάριν, διʼ ἧς λατρεύωμεν εὐαρέστως τῷ θεῷ μετὰ εὐλαβείας καὶ δέους·",διό,Louw Nida 89.47,δια,conjunction,—
NA28,Hebrews 13:12,—,Διὸ,"καὶ Ἰησοῦς, ἵνα ἁγιάσῃ διὰ τοῦ ἰδίου αἵματος τὸν λαόν, ἔξω τῆς πύλης ἔπαθεν.",διό,Louw Nida 89.47,δια,conjunction,—
NA28,James 1:21,—,διὸ,ἀποθέμενοι πᾶσαν ῥυπαρίαν καὶ περισσείαν κακίας ἐν πραΰτητι  δέξασθε τὸν ἔμφυτον λόγον τὸν,διό,Louw Nida 89.47,δια,conjunction,—
NA28,James 4:6,μείζονα δὲ δίδωσιν χάριν;,διὸ,"λέγει·      ὁ θεὸς ὑπερηφάνοις ἀντιτάσσεται,        ταπεινοῖς δὲ δίδωσιν χάριν.",διό,Louw Nida 89.47,δια,conjunction,—
NA28,1 Peter 1:13,—,Διὸ,ἀναζωσάμενοι τὰς ὀσφύας τῆς διανοίας ὑμῶν νήφοντες τελείως ἐλπίσατε ἐπὶ τὴν φερομένην ὑμῖν,διό,Louw Nida 89.47,δια,conjunction,—
NA28,2 Peter 1:10,—,διὸ,"μᾶλλον, ἀδελφοί, σπουδάσατε  βεβαίαν ὑμῶν τὴν κλῆσιν καὶ ἐκλογὴν ποιεῖσθαι· ταῦτα γὰρ ποιοῦντες οὐ μὴ πταίσητέ ποτε.",διό,Louw Nida 89.47,δια,conjunction,—
NA28,2 Peter 1:12,—,Διὸ,μελλήσω ἀεὶ ὑμᾶς ὑπομιμνῄσκειν περὶ τούτων καίπερ εἰδότας καὶ ἐστηριγμένους ἐν τῇ παρούσῃ ἀληθείᾳ.,διό,Louw Nida 89.47,δια,conjunction,—
NA28,2 Peter 3:14,—,Διό,", ἀγαπητοί, ταῦτα προσδοκῶντες σπουδάσατε ἄσπιλοι καὶ ἀμώμητοι αὐτῷ εὑρεθῆναι ἐν εἰρήνῃ",διό,Louw Nida 89.47,δια,conjunction,—
