Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Reference,Previous Context,Next Context
δαιμόνιον,δαιμόνιον,—,—,—,—,neuter,nominative,singular,Matthew 17:18,καὶ ἐπετίμησεν αὐτῷ ὁ Ἰησοῦς καὶ ἐξῆλθεν ἀπʼ αὐτοῦ τὸ,καὶ ἐθεραπεύθη ὁ παῖς ἀπὸ τῆς ὥρας ἐκείνης.
δαιμόνια,δαιμόνιον,—,—,—,—,neuter,accusative,plural,Mark 1:34,καὶ ἐθεράπευσεν πολλοὺς κακῶς ἔχοντας ποικίλαις νόσοις  καὶ,"πολλὰ ἐξέβαλεν καὶ οὐκ ἤφιεν λαλεῖν τὰ δαιμόνια, ὅτι ᾔδεισαν αὐτόν."
δαιμόνια,δαιμόνιον,—,—,—,—,neuter,accusative,plural,Mark 1:34,καὶ ἐθεράπευσεν πολλοὺς κακῶς ἔχοντας ποικίλαις νόσοις  καὶ δαιμόνια πολλὰ ἐξέβαλεν καὶ οὐκ ἤφιεν λαλεῖν τὰ,", ὅτι ᾔδεισαν αὐτόν."
δαιμόνια,δαιμόνιον,—,—,—,—,neuter,accusative,plural,Mark 1:39,Καὶ ἦλθεν κηρύσσων εἰς τὰς συναγωγὰς αὐτῶν εἰς ὅλην τὴν Γαλιλαίαν καὶ τὰ,ἐκβάλλων.
δαιμόνια,δαιμόνιον,—,—,—,—,neuter,accusative,plural,Mark 3:15,καὶ ἔχειν ἐξουσίαν  ἐκβάλλειν τὰ,·
δαιμονίων,δαιμόνιον,—,—,—,—,neuter,genitive,plural,Mark 3:22,Καὶ οἱ γραμματεῖς οἱ ἀπὸ Ἱεροσολύμων καταβάντες ἔλεγον ὅτι Βεελζεβοὺλ ἔχει καὶ ὅτι ἐν τῷ ἄρχοντι τῶν,ἐκβάλλει τὰ δαιμόνια.
δαιμόνια,δαιμόνιον,—,—,—,—,neuter,accusative,plural,Mark 3:22,ὅτι Βεελζεβοὺλ ἔχει καὶ ὅτι ἐν τῷ ἄρχοντι τῶν δαιμονίων ἐκβάλλει τὰ,.
δαιμόνια,δαιμόνιον,—,—,—,—,neuter,accusative,plural,Mark 6:13,καὶ,"πολλὰ ἐξέβαλλον, καὶ ἤλειφον ἐλαίῳ πολλοὺς ἀρρώστους καὶ ἐθεράπευον."
δαιμόνιον,δαιμόνιον,—,—,—,—,neuter,accusative,singular,Mark 7:26,"ἡ δὲ γυνὴ ἦν Ἑλληνίς, Συροφοινίκισσα τῷ γένει· καὶ ἠρώτα αὐτὸν ἵνα τὸ",ἐκβάλῃ ἐκ τῆς θυγατρὸς αὐτῆς.
δαιμόνιον,δαιμόνιον,—,—,—,—,neuter,nominative,singular,Mark 7:29,"καὶ εἶπεν αὐτῇ· διὰ τοῦτον τὸν λόγον ὕπαγε, ἐξελήλυθεν ἐκ τῆς θυγατρός σου τὸ",.
δαιμόνιον,δαιμόνιον,—,—,—,—,neuter,"accusative, nominative",singular,Mark 7:30,καὶ ἀπελθοῦσα εἰς τὸν οἶκον αὐτῆς εὗρεν τὸ παιδίον βεβλημένον ἐπὶ τὴν κλίνην καὶ τὸ,ἐξεληλυθός.
δαιμόνια,δαιμόνιον,—,—,—,—,neuter,accusative,plural,Mark 9:38,"Ἔφη αὐτῷ ὁ Ἰωάννης·  διδάσκαλε, εἴδομέν τινα ἐν τῷ ὀνόματί σου ἐκβάλλοντα","καὶ ἐκωλύομεν αὐτόν, ὅτι οὐκ ἠκολούθει ἡμῖν."
δαιμόνια,δαιμόνιον,—,—,—,—,neuter,accusative,plural,Mark 16:9,"Ἀναστὰς δὲ πρωῒ πρώτῃ σαββάτου ἐφάνη πρῶτον Μαρίᾳ τῇ Μαγδαληνῇ, παρʼ ἧς ἐκβεβλήκει ἑπτὰ",.
δαιμόνια,δαιμόνιον,—,—,—,—,neuter,accusative,plural,Mark 16:17,σημεῖα δὲ τοῖς πιστεύσασιν ταῦτα παρακολουθήσει·  ἐν τῷ ὀνόματί μου,"ἐκβαλοῦσιν, γλώσσαις λαλήσουσιν καιναῖς,"
δαιμονίου,δαιμόνιον,—,—,—,—,neuter,genitive,singular,Luke 4:33,Καὶ ἐν τῇ συναγωγῇ ἦν ἄνθρωπος ἔχων πνεῦμα,ἀκαθάρτου καὶ ἀνέκραξεν φωνῇ μεγάλῃ·
δαιμόνιον,δαιμόνιον,—,—,—,—,neuter,nominative,singular,Luke 4:35,καὶ ἐπετίμησεν αὐτῷ ὁ Ἰησοῦς λέγων· φιμώθητι καὶ ἔξελθε ἀπʼ αὐτοῦ. καὶ ῥῖψαν αὐτὸν τὸ,εἰς τὸ μέσον  ἐξῆλθεν ἀπʼ αὐτοῦ μηδὲν βλάψαν αὐτόν.
δαιμόνια,δαιμόνιον,—,—,—,—,neuter,nominative,plural,Luke 4:41,ἐξήρχετο δὲ καὶ,ἀπὸ πολλῶν κραυγάζοντα καὶ λέγοντα ὅτι σὺ εἶ  ὁ υἱὸς τοῦ θεοῦ. καὶ
δαιμόνιον,δαιμόνιον,—,—,—,—,neuter,accusative,singular,Luke 7:33,"ἐλήλυθεν γὰρ Ἰωάννης ὁ βαπτιστὴς μὴ ἐσθίων ἄρτον μήτε πίνων οἶνον, καὶ λέγετε·",ἔχει.
δαιμόνια,δαιμόνιον,—,—,—,—,neuter,nominative,plural,Luke 8:2,"καὶ γυναῖκές τινες αἳ ἦσαν τεθεραπευμέναι ἀπὸ πνευμάτων πονηρῶν καὶ ἀσθενειῶν, Μαρία ἡ καλουμένη Μαγδαληνή, ἀφʼ ἧς","ἑπτὰ ἐξεληλύθει,"
δαιμόνια,δαιμόνιον,—,—,—,—,neuter,accusative,plural,Luke 8:27,ἐξελθόντι δὲ αὐτῷ ἐπὶ τὴν γῆν ὑπήντησεν ἀνήρ τις ἐκ τῆς πόλεως ἔχων,καὶ χρόνῳ ἱκανῷ οὐκ ἐνεδύσατο ἱμάτιον καὶ ἐν οἰκίᾳ οὐκ ἔμενεν ἀλλʼ ἐν τοῖς μνήμασιν.
δαιμονίου,δαιμόνιον,—,—,—,—,neuter,genitive,singular,Luke 8:29,ἐδεσμεύετο ἁλύσεσιν καὶ πέδαις φυλασσόμενος καὶ διαρρήσσων τὰ δεσμὰ ἠλαύνετο ὑπὸ τοῦ,εἰς τὰς ἐρήμους.
δαιμόνια,δαιμόνιον,—,—,—,—,neuter,nominative,plural,Luke 8:30,"ἐπηρώτησεν δὲ αὐτὸν ὁ Ἰησοῦς· τί σοι ὄνομά ἐστιν; ὁ δὲ εἶπεν· λεγιών, ὅτι εἰσῆλθεν",πολλὰ εἰς αὐτόν.
δαιμόνια,δαιμόνιον,—,—,—,—,neuter,nominative,plural,Luke 8:33,ἐξελθόντα δὲ τὰ,"ἀπὸ τοῦ ἀνθρώπου εἰσῆλθον εἰς τοὺς χοίρους, καὶ ὥρμησεν ἡ ἀγέλη κατὰ τοῦ"
δαιμόνια,δαιμόνιον,—,—,—,—,neuter,nominative,plural,Luke 8:35,ἐξῆλθον δὲ ἰδεῖν τὸ γεγονὸς καὶ ἦλθον πρὸς τὸν Ἰησοῦν καὶ εὗρον καθήμενον τὸν ἄνθρωπον ἀφʼ οὗ τὰ,"ἐξῆλθεν ἱματισμένον καὶ σωφρονοῦντα παρὰ τοὺς πόδας τοῦ Ἰησοῦ, καὶ ἐφοβήθησαν."
δαιμόνια,δαιμόνιον,—,—,—,—,neuter,nominative,plural,Luke 8:38,ἐδεῖτο δὲ αὐτοῦ ὁ ἀνὴρ ἀφʼ οὗ ἐξεληλύθει τὰ,εἶναι σὺν αὐτῷ· ἀπέλυσεν δὲ αὐτὸν λέγων·
δαιμόνια,δαιμόνιον,—,—,—,—,neuter,accusative,plural,Luke 9:1,Συγκαλεσάμενος δὲ τοὺς δώδεκα  ἔδωκεν αὐτοῖς δύναμιν καὶ ἐξουσίαν ἐπὶ πάντα τὰ,καὶ νόσους θεραπεύειν
δαιμόνιον,δαιμόνιον,—,—,—,—,neuter,nominative,singular,Luke 9:42,ἔτι δὲ προσερχομένου αὐτοῦ ἔρρηξεν αὐτὸν τὸ,καὶ συνεσπάραξεν· ἐπετίμησεν δὲ ὁ Ἰησοῦς τῷ πνεύματι τῷ ἀκαθάρτῳ καὶ ἰάσατο τὸν
δαιμόνια,δαιμόνιον,—,—,—,—,neuter,accusative,plural,Luke 9:49,"Ἀποκριθεὶς δὲ  Ἰωάννης εἶπεν· ἐπιστάτα, εἴδομέν τινα ἐν τῷ ὀνόματί σου ἐκβάλλοντα","καὶ ἐκωλύομεν αὐτόν, ὅτι οὐκ ἀκολουθεῖ μεθʼ ἡμῶν."
δαιμόνια,δαιμόνιον,—,—,—,—,neuter,nominative,plural,Luke 10:17,"Ὑπέστρεψαν δὲ οἱ ἑβδομήκοντα [δύο] μετὰ χαρᾶς λέγοντες· κύριε, καὶ τὰ",ὑποτάσσεται ἡμῖν ἐν τῷ ὀνόματί σου.
δαιμόνιον,δαιμόνιον,—,—,—,—,neuter,accusative,singular,Luke 11:14,Καὶ ἦν ἐκβάλλων,[καὶ αὐτὸ ἦν] κωφόν· ἐγένετο δὲ τοῦ δαιμονίου ἐξελθόντος ἐλάλησεν ὁ κωφὸς καὶ ἐθαύμασαν οἱ ὄχλοι.
δαιμονίου,δαιμόνιον,—,—,—,—,neuter,genitive,singular,Luke 11:14,Καὶ ἦν ἐκβάλλων δαιμόνιον [καὶ αὐτὸ ἦν] κωφόν· ἐγένετο δὲ τοῦ,ἐξελθόντος ἐλάλησεν ὁ κωφὸς καὶ ἐθαύμασαν οἱ ὄχλοι.
δαιμονίων,δαιμόνιον,—,—,—,—,neuter,genitive,plural,Luke 11:15,τινὲς δὲ ἐξ αὐτῶν εἶπον· ἐν Βεελζεβοὺλ τῷ ἄρχοντι τῶν,ἐκβάλλει τὰ δαιμόνια·
δαιμόνια,δαιμόνιον,—,—,—,—,neuter,accusative,plural,Luke 11:15,τινὲς δὲ ἐξ αὐτῶν εἶπον· ἐν Βεελζεβοὺλ τῷ ἄρχοντι τῶν δαιμονίων ἐκβάλλει τὰ,·
δαιμόνια,δαιμόνιον,—,—,—,—,neuter,accusative,plural,Luke 11:18,πῶς σταθήσεται ἡ βασιλεία αὐτοῦ; ὅτι λέγετε ἐν Βεελζεβοὺλ ἐκβάλλειν με τὰ,.
δαιμόνια,δαιμόνιον,—,—,—,—,neuter,accusative,plural,Luke 11:19,εἰ δὲ ἐγὼ ἐν Βεελζεβοὺλ ἐκβάλλω τὰ,", οἱ υἱοὶ ὑμῶν ἐν τίνι ἐκβάλλουσιν; διὰ τοῦτο αὐτοὶ ὑμῶν κριταὶ ἔσονται."
δαιμόνια,δαιμόνιον,—,—,—,—,neuter,accusative,plural,Luke 11:20,εἰ δὲ ἐν δακτύλῳ θεοῦ [ἐγὼ] ἐκβάλλω τὰ,", ἄρα ἔφθασεν ἐφʼ ὑμᾶς ἡ βασιλεία τοῦ θεοῦ."
δαιμόνια,δαιμόνιον,—,—,—,—,neuter,accusative,plural,Luke 13:32,καὶ εἶπεν αὐτοῖς· πορευθέντες εἴπατε τῇ ἀλώπεκι ταύτῃ· ἰδοὺ ἐκβάλλω,καὶ ἰάσεις ἀποτελῶ σήμερον καὶ αὔριον καὶ τῇ τρίτῃ  τελειοῦμαι.
δαιμόνιον,δαιμόνιον,—,—,—,—,neuter,accusative,singular,John 7:20,ἀπεκρίθη ὁ ὄχλος·,ἔχεις· τίς σε ζητεῖ ἀποκτεῖναι;
δαιμόνιον,δαιμόνιον,—,—,—,—,neuter,accusative,singular,John 8:48,Ἀπεκρίθησαν  οἱ Ἰουδαῖοι καὶ εἶπαν αὐτῷ· οὐ καλῶς λέγομεν ἡμεῖς ὅτι Σαμαρίτης εἶ σὺ καὶ,ἔχεις;
δαιμόνιον,δαιμόνιον,—,—,—,—,neuter,accusative,singular,John 8:49,ἀπεκρίθη  Ἰησοῦς· ἐγὼ,"οὐκ ἔχω, ἀλλὰ τιμῶ τὸν πατέρα μου, καὶ ὑμεῖς ἀτιμάζετέ με."
δαιμόνιον,δαιμόνιον,—,—,—,—,neuter,accusative,singular,John 8:52,Εἶπον [οὖν] αὐτῷ οἱ Ἰουδαῖοι· νῦν ἐγνώκαμεν ὅτι,"ἔχεις. Ἀβραὰμ ἀπέθανεν καὶ οἱ προφῆται, καὶ σὺ λέγεις·  ἐάν τις τὸν λόγον"
δαιμόνιον,δαιμόνιον,—,—,—,—,neuter,accusative,singular,John 10:20,ἔλεγον δὲ πολλοὶ ἐξ αὐτῶν·,ἔχει καὶ μαίνεται· τί αὐτοῦ ἀκούετε;
δαιμόνιον,δαιμόνιον,—,—,—,—,neuter,nominative,singular,John 10:21,ἄλλοι  ἔλεγον· ταῦτα τὰ ῥήματα οὐκ ἔστιν δαιμονιζομένου· μὴ,δύναται τυφλῶν ὀφθαλμοὺς ἀνοῖξαι;
δαιμονίων,δαιμόνιον,—,—,—,—,neuter,genitive,plural,Acts 17:18,τινες ἔλεγον· τί ἂν θέλοι ὁ σπερμολόγος οὗτος λέγειν; οἱ δέ· ξένων,"δοκεῖ καταγγελεὺς εἶναι, ὅτι τὸν Ἰησοῦν καὶ τὴν ἀνάστασιν εὐηγγελίζετο."
δαιμονίοις,δαιμόνιον,—,—,—,—,neuter,dative,plural,1 Corinthians 10:20,"ἀλλʼ ὅτι ἃ θύουσιν,",καὶ οὐ θεῷ [θύουσιν]· οὐ θέλω δὲ ὑμᾶς κοινωνοὺς τῶν δαιμονίων γίνεσθαι.
δαιμονίων,δαιμόνιον,—,—,—,—,neuter,genitive,plural,1 Corinthians 10:20,"ἀλλʼ ὅτι ἃ θύουσιν, δαιμονίοις καὶ οὐ θεῷ [θύουσιν]· οὐ θέλω δὲ ὑμᾶς κοινωνοὺς τῶν",γίνεσθαι.
δαιμονίων,δαιμόνιον,—,—,—,—,neuter,genitive,plural,1 Corinthians 10:21,οὐ δύνασθε ποτήριον κυρίου πίνειν καὶ ποτήριον,", οὐ δύνασθε τραπέζης κυρίου μετέχειν καὶ τραπέζης δαιμονίων."
δαιμονίων,δαιμόνιον,—,—,—,—,neuter,genitive,plural,1 Corinthians 10:21,"οὐ δύνασθε ποτήριον κυρίου πίνειν καὶ ποτήριον δαιμονίων, οὐ δύνασθε τραπέζης κυρίου μετέχειν καὶ τραπέζης",.
δαιμονίων,δαιμόνιον,—,—,—,—,neuter,genitive,plural,1 Timothy 4:1,Τὸ δὲ πνεῦμα ῥητῶς λέγει ὅτι ἐν ὑστέροις καιροῖς ἀποστήσονταί τινες τῆς πίστεως προσέχοντες πνεύμασιν πλάνοις καὶ διδασκαλίαις,","
δαιμόνια,δαιμόνιον,—,—,—,—,neuter,nominative,plural,James 2:19,"σὺ πιστεύεις ὅτι εἷς ἐστιν ὁ θεός, καλῶς ποιεῖς· καὶ τὰ",πιστεύουσιν καὶ φρίσσουσιν.
δαιμόνια,δαιμόνιον,—,—,—,—,neuter,accusative,plural,Revelation 9:20,"οὐδὲ μετενόησαν ἐκ τῶν ἔργων τῶν χειρῶν αὐτῶν, ἵνα μὴ προσκυνήσουσιν τὰ",καὶ τὰ εἴδωλα τὰ χρυσᾶ καὶ τὰ ἀργυρᾶ καὶ τὰ χαλκᾶ καὶ τὰ
δαιμονίων,δαιμόνιον,—,—,—,—,neuter,genitive,plural,Revelation 16:14,εἰσὶν γὰρ πνεύματα,"ποιοῦντα σημεῖα, ἃ ἐκπορεύεται ἐπὶ τοὺς βασιλεῖς τῆς οἰκουμένης ὅλης συναγαγεῖν αὐτοὺς εἰς"
δαιμονίων,δαιμόνιον,—,—,—,—,neuter,genitive,plural,Revelation 18:2,"καὶ ἔκραξεν ἐν ἰσχυρᾷ φωνῇ λέγων·      ἔπεσεν ἔπεσεν Βαβυλὼν ἡ μεγάλη, καὶ ἐγένετο κατοικητήριον","καὶ φυλακὴ παντὸς πνεύματος ἀκαθάρτου καὶ φυλακὴ παντὸς ὀρνέου ἀκαθάρτου [καὶ φυλακὴ παντὸς θηρίου ἀκαθάρτου] καὶ μεμισημένου,"
