Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Reference,Previous Context,Next Context
δοῦλοί,δοῦλος,—,—,—,—,masculine,nominative,plural,Romans 6:16,"οὐκ οἴδατε ὅτι ᾧ παριστάνετε ἑαυτοὺς δούλους εἰς ὑπακοήν,","ἐστε ᾧ ὑπακούετε, ἤτοι ἁμαρτίας εἰς θάνατον ἢ ὑπακοῆς εἰς δικαιοσύνην;"
δοῦλοι,δοῦλος,—,—,—,—,masculine,nominative,plural,Romans 6:17,χάρις δὲ τῷ θεῷ ὅτι ἦτε,"τῆς ἁμαρτίας ὑπηκούσατε δὲ ἐκ  καρδίας εἰς ὃν παρεδόθητε τύπον διδαχῆς,"
δοῦλα,δοῦλος,—,—,—,—,neuter,accusative,plural,Romans 6:19,Ἀνθρώπινον λέγω διὰ τὴν ἀσθένειαν τῆς σαρκὸς ὑμῶν. ὥσπερ γὰρ παρεστήσατε τὰ μέλη ὑμῶν,"τῇ ἀκαθαρσίᾳ καὶ τῇ ἀνομίᾳ εἰς τὴν ἀνομίαν, οὕτως νῦν παραστήσατε τὰ μέλη"
δοῦλα,δοῦλος,—,—,—,—,neuter,accusative,plural,Romans 6:19,"καὶ τῇ ἀνομίᾳ εἰς τὴν ἀνομίαν, οὕτως νῦν παραστήσατε τὰ μέλη ὑμῶν",τῇ δικαιοσύνῃ εἰς ἁγιασμόν.
δοῦλοι,δοῦλος,—,—,—,—,masculine,nominative,plural,Romans 6:20,ὅτε γὰρ,"ἦτε τῆς ἁμαρτίας, ἐλεύθεροι ἦτε τῇ δικαιοσύνῃ."
δοῦλος,δοῦλος,—,—,—,—,masculine,nominative,singular,1 Corinthians 7:21,—,"ἐκλήθης, μή σοι μελέτω· ἀλλʼ εἰ καὶ δύνασαι ἐλεύθερος γενέσθαι, μᾶλλον χρῆσαι."
δοῦλος,δοῦλος,—,—,—,—,masculine,nominative,singular,1 Corinthians 7:22,ὁ γὰρ ἐν κυρίῳ κληθεὶς,"ἀπελεύθερος κυρίου ἐστίν, ὁμοίως  ὁ ἐλεύθερος κληθεὶς δοῦλός ἐστιν Χριστοῦ."
δοῦλός,δοῦλος,—,—,—,—,masculine,nominative,singular,1 Corinthians 7:22,"ὁ γὰρ ἐν κυρίῳ κληθεὶς δοῦλος ἀπελεύθερος κυρίου ἐστίν, ὁμοίως  ὁ ἐλεύθερος κληθεὶς",ἐστιν Χριστοῦ.
δοῦλοι,δοῦλος,—,—,—,—,masculine,nominative,plural,1 Corinthians 7:23,τιμῆς ἠγοράσθητε· μὴ γίνεσθε,ἀνθρώπων.
δοῦλοι,δοῦλος,—,—,—,—,masculine,nominative,plural,1 Corinthians 12:13,"καὶ γὰρ ἐν ἑνὶ πνεύματι ἡμεῖς πάντες εἰς ἓν σῶμα ἐβαπτίσθημεν, εἴτε Ἰουδαῖοι εἴτε Ἕλληνες εἴτε","εἴτε ἐλεύθεροι, καὶ πάντες  ἓν πνεῦμα ἐποτίσθημεν."
δούλους,δοῦλος,—,—,—,—,masculine,accusative,plural,2 Corinthians 4:5,"Οὐ γὰρ ἑαυτοὺς κηρύσσομεν ἀλλʼ Ἰησοῦν Χριστὸν κύριον, ἑαυτοὺς δὲ",ὑμῶν διὰ Ἰησοῦν.
δοῦλος,δοῦλος,—,—,—,—,masculine,nominative,singular,Galatians 1:10,"Ἄρτι γὰρ ἀνθρώπους πείθω ἢ τὸν θεόν; ἢ ζητῶ ἀνθρώποις ἀρέσκειν; εἰ  ἔτι ἀνθρώποις ἤρεσκον, Χριστοῦ",οὐκ ἂν ἤμην.
δοῦλος,δοῦλος,—,—,—,—,masculine,nominative,singular,Galatians 3:28,"οὐκ ἔνι Ἰουδαῖος οὐδὲ Ἕλλην, οὐκ ἔνι","οὐδὲ ἐλεύθερος, οὐκ ἔνι ἄρσεν καὶ θῆλυ· πάντες γὰρ ὑμεῖς εἷς ἐστε ἐν Χριστῷ Ἰησοῦ."
δούλου,δοῦλος,—,—,—,—,masculine,genitive,singular,Galatians 4:1,"Λέγω δέ, ἐφʼ ὅσον χρόνον ὁ κληρονόμος νήπιός ἐστιν, οὐδὲν διαφέρει","κύριος πάντων ὤν,"
δοῦλος,δοῦλος,—,—,—,—,masculine,nominative,singular,Galatians 4:7,ὥστε οὐκέτι εἶ,"ἀλλʼ υἱός· εἰ δὲ υἱός, καὶ κληρονόμος διὰ θεοῦ."
δοῦλοι,δοῦλος,—,—,—,—,masculine,nominative,plural,Ephesians 6:5,Οἱ,", ὑπακούετε τοῖς κατὰ σάρκα κυρίοις μετὰ φόβου καὶ τρόμου ἐν ἁπλότητι τῆς καρδίας ὑμῶν ὡς τῷ Χριστῷ,"
δοῦλοι,δοῦλος,—,—,—,—,masculine,nominative,plural,Ephesians 6:6,μὴ κατʼ ὀφθαλμοδουλίαν ὡς ἀνθρωπάρεσκοι ἀλλʼ ὡς,"Χριστοῦ ποιοῦντες τὸ θέλημα τοῦ θεοῦ ἐκ ψυχῆς,"
δοῦλος,δοῦλος,—,—,—,—,masculine,nominative,singular,Ephesians 6:8,"εἰδότες ὅτι ἕκαστος ἐάν τι ποιήσῃ ἀγαθόν, τοῦτο κομίσεται παρὰ κυρίου εἴτε",εἴτε ἐλεύθερος.
δοῦλοι,δοῦλος,—,—,—,—,masculine,nominative,plural,Philippians 1:1,Παῦλος καὶ Τιμόθεος,"Χριστοῦ Ἰησοῦ πᾶσιν τοῖς ἁγίοις ἐν Χριστῷ Ἰησοῦ τοῖς οὖσιν ἐν Φιλίπποις σὺν ἐπισκόποις καὶ διακόνοις,"
