Resource,Reference,Previous Context,Result,Next Context,Lemma (Greek),Louw-Nida,Root,Part of Speech,Adverb/particle Type (Logos Greek)
NA28,Matthew 11:7,Τούτων δὲ πορευομένων ἤρξατο ὁ Ἰησοῦς λέγειν τοῖς ὄχλοις περὶ,Ἰωάννου,· τί ἐξήλθατε εἰς τὴν ἔρημον θεάσασθαι; κάλαμον ὑπὸ ἀνέμου σαλευόμενον;,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Matthew 11:11,Ἀμὴν λέγω ὑμῖν· οὐκ ἐγήγερται ἐν γεννητοῖς γυναικῶν μείζων,Ἰωάννου,τοῦ βαπτιστοῦ· ὁ δὲ μικρότερος ἐν τῇ βασιλείᾳ τῶν οὐρανῶν μείζων αὐτοῦ ἐστιν.,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Matthew 11:12,ἀπὸ δὲ τῶν ἡμερῶν,Ἰωάννου,τοῦ βαπτιστοῦ ἕως ἄρτι ἡ βασιλεία τῶν οὐρανῶν βιάζεται καὶ βιασταὶ ἁρπάζουσιν αὐτήν.,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Matthew 11:13,πάντες γὰρ οἱ προφῆται καὶ ὁ νόμος ἕως,Ἰωάννου,ἐπροφήτευσαν·,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Matthew 11:18,ἦλθεν γὰρ,Ἰωάννης,"μήτε ἐσθίων μήτε πίνων, καὶ λέγουσιν· δαιμόνιον ἔχει.",Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Matthew 14:2,καὶ εἶπεν τοῖς παισὶν αὐτοῦ·  οὗτός ἐστιν,Ἰωάννης,ὁ βαπτιστής · αὐτὸς ἠγέρθη ἀπὸ τῶν νεκρῶν καὶ διὰ τοῦτο αἱ δυνάμεις ἐνεργοῦσιν ἐν αὐτῷ.,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Matthew 14:3,Ὁ γὰρ Ἡρῴδης  κρατήσας τὸν,Ἰωάννην,ἔδησεν [αὐτὸν] καὶ ἐν φυλακῇ ἀπέθετο διὰ Ἡρῳδιάδα τὴν γυναῖκα Φιλίππου τοῦ ἀδελφοῦ αὐτοῦ·,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Matthew 14:4,ἔλεγεν γὰρ ὁ,Ἰωάννης,αὐτῷ· οὐκ ἔξεστίν σοι ἔχειν αὐτήν.,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Matthew 14:8,"ἡ δὲ προβιβασθεῖσα ὑπὸ τῆς μητρὸς αὐτῆς · δός μοι, φησίν, ὧδε ἐπὶ πίνακι τὴν κεφαλὴν",Ἰωάννου,τοῦ βαπτιστοῦ.,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Matthew 14:10,καὶ πέμψας ἀπεκεφάλισεν [τὸν],Ἰωάννην,ἐν τῇ φυλακῇ.,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Matthew 16:14,οἱ δὲ εἶπαν· οἱ μὲν,Ἰωάννην,"τὸν βαπτιστήν, ἄλλοι δὲ Ἠλίαν, ἕτεροι δὲ Ἰερεμίαν ἢ ἕνα τῶν προφητῶν.",Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Matthew 17:1,Καὶ  μεθʼ ἡμέρας ἓξ παραλαμβάνει ὁ Ἰησοῦς τὸν Πέτρον καὶ  Ἰάκωβον καὶ,Ἰωάννην,τὸν ἀδελφὸν αὐτοῦ καὶ ἀναφέρει αὐτοὺς εἰς ὄρος ὑψηλὸν κατʼ ἰδίαν.,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Matthew 17:13,τότε συνῆκαν οἱ μαθηταὶ ὅτι περὶ,Ἰωάννου,τοῦ βαπτιστοῦ εἶπεν αὐτοῖς.,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Matthew 21:25,τὸ βάπτισμα τὸ,Ἰωάννου,πόθεν ἦν; ἐξ οὐρανοῦ ἢ ἐξ ἀνθρώπων; οἱ δὲ διελογίζοντο ἐν ἑαυτοῖς λέγοντες,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Matthew 21:26,"ἐὰν δὲ εἴπωμεν· ἐξ ἀνθρώπων, φοβούμεθα τὸν ὄχλον, πάντες γὰρ ὡς προφήτην ἔχουσιν τὸν",Ἰωάννην,.,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Matthew 21:32,ἦλθεν γὰρ,Ἰωάννης,"πρὸς ὑμᾶς ἐν ὁδῷ δικαιοσύνης, καὶ οὐκ ἐπιστεύσατε αὐτῷ, οἱ δὲ τελῶναι καὶ",Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Mark 1:4,ἐγένετο,Ἰωάννης,[ὁ] βαπτίζων ἐν τῇ ἐρήμῳ καὶ κηρύσσων βάπτισμα μετανοίας εἰς ἄφεσιν ἁμαρτιῶν.,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Mark 1:6,καὶ ἦν ὁ,Ἰωάννης,ἐνδεδυμένος τρίχας καμήλου καὶ ζώνην δερματίνην περὶ τὴν ὀσφὺν αὐτοῦ καὶ ἐσθίων ἀκρίδας καὶ μέλι ἄγριον.,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Mark 1:9,Καὶ ἐγένετο ἐν ἐκείναις ταῖς ἡμέραις ἦλθεν Ἰησοῦς ἀπὸ Ναζαρὲτ τῆς Γαλιλαίας καὶ ἐβαπτίσθη εἰς τὸν Ἰορδάνην ὑπὸ,Ἰωάννου,.,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Mark 1:14,Μετὰ δὲ τὸ παραδοθῆναι τὸν,Ἰωάννην,ἦλθεν ὁ Ἰησοῦς εἰς τὴν Γαλιλαίαν κηρύσσων τὸ εὐαγγέλιον  τοῦ θεοῦ,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Mark 1:19,Καὶ προβὰς ὀλίγον εἶδεν Ἰάκωβον τὸν τοῦ Ζεβεδαίου καὶ,Ἰωάννην,"τὸν ἀδελφὸν αὐτοῦ καὶ αὐτοὺς ἐν τῷ πλοίῳ καταρτίζοντας τὰ δίκτυα,",Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Mark 1:29,Καὶ εὐθὺς ἐκ τῆς συναγωγῆς ἐξελθόντες ἦλθον εἰς τὴν οἰκίαν Σίμωνος καὶ Ἀνδρέου μετὰ Ἰακώβου καὶ,Ἰωάννου,.,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Mark 2:18,Καὶ ἦσαν οἱ μαθηταὶ,Ἰωάννου,καὶ οἱ Φαρισαῖοι νηστεύοντες. καὶ ἔρχονται καὶ λέγουσιν αὐτῷ· διὰ τί οἱ μαθηταὶ,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Mark 2:18,Καὶ ἦσαν οἱ μαθηταὶ Ἰωάννου καὶ οἱ Φαρισαῖοι νηστεύοντες. καὶ ἔρχονται καὶ λέγουσιν αὐτῷ· διὰ τί οἱ μαθηταὶ,Ἰωάννου,"καὶ οἱ μαθηταὶ τῶν Φαρισαίων νηστεύουσιν, οἱ δὲ σοὶ μαθηταὶ οὐ νηστεύουσιν;",Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Mark 3:17,καὶ Ἰάκωβον τὸν τοῦ Ζεβεδαίου καὶ,Ἰωάννην,"τὸν ἀδελφὸν τοῦ Ἰακώβου καὶ ἐπέθηκεν αὐτοῖς ὀνόματα Βοανηργές, ὅ ἐστιν υἱοὶ βροντῆς·",Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Mark 5:37,καὶ οὐκ ἀφῆκεν οὐδένα μετʼ αὐτοῦ συνακολουθῆσαι εἰ μὴ τὸν Πέτρον καὶ Ἰάκωβον καὶ,Ἰωάννην,τὸν ἀδελφὸν Ἰακώβου.,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Mark 6:14,"Καὶ ἤκουσεν ὁ βασιλεὺς Ἡρῴδης, φανερὸν γὰρ ἐγένετο τὸ ὄνομα αὐτοῦ, καὶ ἔλεγον ὅτι",Ἰωάννης,ὁ βαπτίζων ἐγήγερται ἐκ νεκρῶν καὶ διὰ τοῦτο ἐνεργοῦσιν αἱ δυνάμεις ἐν αὐτῷ.,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Mark 6:16,ἀκούσας δὲ ὁ Ἡρῴδης ἔλεγεν·  ὃν ἐγὼ ἀπεκεφάλισα,Ἰωάννην,", οὗτος ἠγέρθη.",Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Mark 6:17,Αὐτὸς γὰρ ὁ Ἡρῴδης ἀποστείλας ἐκράτησεν τὸν,Ἰωάννην,"καὶ ἔδησεν αὐτὸν ἐν φυλακῇ διὰ Ἡρῳδιάδα τὴν γυναῖκα Φιλίππου τοῦ ἀδελφοῦ αὐτοῦ, ὅτι αὐτὴν ἐγάμησεν·",Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Mark 6:18,ἔλεγεν γὰρ ὁ,Ἰωάννης,τῷ Ἡρῴδῃ ὅτι οὐκ ἔξεστίν σοι ἔχειν τὴν γυναῖκα τοῦ ἀδελφοῦ σου.,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Mark 6:20,ὁ γὰρ Ἡρῴδης ἐφοβεῖτο τὸν,Ἰωάννην,", εἰδὼς αὐτὸν ἄνδρα δίκαιον καὶ ἅγιον, καὶ συνετήρει αὐτόν, καὶ ἀκούσας αὐτοῦ πολλὰ",Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Mark 6:24,καὶ ἐξελθοῦσα εἶπεν τῇ μητρὶ αὐτῆς· τί αἰτήσωμαι; ἡ δὲ εἶπεν· τὴν κεφαλὴν,Ἰωάννου,τοῦ βαπτίζοντος.,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Mark 6:25,βασιλέα ᾐτήσατο λέγουσα· θέλω ἵνα ἐξαυτῆς δῷς μοι ἐπὶ πίνακι τὴν κεφαλὴν,Ἰωάννου,τοῦ βαπτιστοῦ.,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Mark 8:28,οἱ δὲ εἶπαν αὐτῷ λέγοντες [ὅτι],Ἰωάννην,"τὸν βαπτιστήν, καὶ ἄλλοι Ἠλίαν, ἄλλοι δὲ ὅτι εἷς τῶν προφητῶν.",Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Mark 9:2,Καὶ μετὰ ἡμέρας ἓξ παραλαμβάνει ὁ Ἰησοῦς τὸν Πέτρον καὶ τὸν Ἰάκωβον καὶ τὸν,Ἰωάννην,"καὶ ἀναφέρει αὐτοὺς εἰς ὄρος ὑψηλὸν κατʼ ἰδίαν μόνους. καὶ  μετεμορφώθη ἔμπροσθεν αὐτῶν,",Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Mark 9:38,Ἔφη αὐτῷ ὁ,Ἰωάννης,"·  διδάσκαλε, εἴδομέν τινα ἐν τῷ ὀνόματί σου ἐκβάλλοντα δαιμόνια καὶ ἐκωλύομεν αὐτόν, ὅτι οὐκ ἠκολούθει ἡμῖν.",Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Mark 10:35,Καὶ προσπορεύονται αὐτῷ Ἰάκωβος καὶ,Ἰωάννης,"οἱ υἱοὶ Ζεβεδαίου λέγοντες αὐτῷ· διδάσκαλε, θέλομεν ἵνα ὃ ἐὰν αἰτήσωμέν σε ποιήσῃς ἡμῖν.",Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Mark 10:41,Καὶ ἀκούσαντες οἱ δέκα ἤρξαντο ἀγανακτεῖν περὶ Ἰακώβου καὶ,Ἰωάννου,.,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Mark 11:30,τὸ βάπτισμα τὸ,Ἰωάννου,ἐξ οὐρανοῦ ἦν ἢ ἐξ ἀνθρώπων; ἀποκρίθητέ μοι.,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Mark 11:32,ἀλλʼ εἴπωμεν· ἐξ ἀνθρώπων; — ἐφοβοῦντο τὸν ὄχλον· ἅπαντες γὰρ εἶχον τὸν,Ἰωάννην,ὄντως ὅτι προφήτης ἦν.,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Mark 13:3,ἐλαιῶν κατέναντι τοῦ ἱεροῦ ἐπηρώτα αὐτὸν κατʼ ἰδίαν  Πέτρος καὶ Ἰάκωβος καὶ,Ἰωάννης,καὶ Ἀνδρέας·,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Mark 14:33,καὶ παραλαμβάνει τὸν Πέτρον καὶ [τὸν] Ἰάκωβον καὶ [τὸν],Ἰωάννην,μετʼ αὐτοῦ καὶ ἤρξατο ἐκθαμβεῖσθαι καὶ ἀδημονεῖν,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Luke 1:13,ἡ γυνή σου Ἐλισάβετ γεννήσει υἱόν σοι        καὶ καλέσεις τὸ ὄνομα αὐτοῦ,Ἰωάννην,.,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Luke 1:60,"καὶ ἀποκριθεῖσα ἡ μήτηρ αὐτοῦ εἶπεν· οὐχί, ἀλλὰ κληθήσεται",Ἰωάννης,.,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Luke 1:63,καὶ αἰτήσας πινακίδιον ἔγραψεν λέγων·,Ἰωάννης,ἐστὶν  ὄνομα αὐτοῦ. καὶ ἐθαύμασαν πάντες.,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Luke 3:2,"ἐπὶ ἀρχιερέως Ἅννα καὶ Καϊάφα, ἐγένετο ῥῆμα θεοῦ ἐπὶ",Ἰωάννην,τὸν Ζαχαρίου υἱὸν ἐν τῇ ἐρήμῳ.,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Luke 3:15,Προσδοκῶντος δὲ τοῦ λαοῦ καὶ διαλογιζομένων πάντων ἐν ταῖς καρδίαις αὐτῶν περὶ τοῦ,Ἰωάννου,", μήποτε αὐτὸς εἴη ὁ χριστός,",Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Luke 3:16,ἀπεκρίνατο λέγων πᾶσιν ὁ,Ἰωάννης,"·  ἐγὼ μὲν ὕδατι βαπτίζω ὑμᾶς· ἔρχεται δὲ ὁ ἰσχυρότερός μου, οὗ οὐκ εἰμὶ",Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Luke 3:20,προσέθηκεν καὶ τοῦτο ἐπὶ πᾶσιν [καὶ] κατέκλεισεν τὸν,Ἰωάννην,ἐν φυλακῇ.,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Luke 5:10,ὁμοίως δὲ καὶ Ἰάκωβον καὶ,Ἰωάννην,"υἱοὺς Ζεβεδαίου, οἳ ἦσαν κοινωνοὶ τῷ Σίμωνι. καὶ εἶπεν πρὸς τὸν Σίμωνα ὁ",Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Luke 5:33,Οἱ δὲ εἶπαν πρὸς αὐτόν·  οἱ μαθηταὶ,Ἰωάννου,"νηστεύουσιν πυκνὰ καὶ δεήσεις ποιοῦνται ὁμοίως καὶ οἱ τῶν Φαρισαίων, οἱ δὲ σοὶ ἐσθίουσιν καὶ πίνουσιν.",Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Luke 6:14,"Σίμωνα ὃν καὶ ὠνόμασεν Πέτρον, καὶ Ἀνδρέαν τὸν ἀδελφὸν αὐτοῦ, καὶ Ἰάκωβον καὶ",Ἰωάννην,καὶ Φίλιππον καὶ Βαρθολομαῖον,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Luke 7:18,Καὶ ἀπήγγειλαν,Ἰωάννῃ,οἱ μαθηταὶ αὐτοῦ περὶ πάντων τούτων. καὶ προσκαλεσάμενος δύο τινὰς τῶν μαθητῶν αὐτοῦ ὁ Ἰωάννης,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Luke 7:18,Καὶ ἀπήγγειλαν Ἰωάννῃ οἱ μαθηταὶ αὐτοῦ περὶ πάντων τούτων. καὶ προσκαλεσάμενος δύο τινὰς τῶν μαθητῶν αὐτοῦ ὁ,Ἰωάννης,⸌,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Luke 7:20,παραγενόμενοι δὲ πρὸς αὐτὸν οἱ ἄνδρες εἶπαν·,Ἰωάννης,ὁ βαπτιστὴς ἀπέστειλεν ἡμᾶς πρὸς σὲ λέγων· σὺ εἶ ὁ ἐρχόμενος ἢ ἄλλον προσδοκῶμεν;,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Luke 7:22,καὶ ἀποκριθεὶς εἶπεν αὐτοῖς· πορευθέντες ἀπαγγείλατε,Ἰωάννῃ,"ἃ εἴδετε καὶ ἠκούσατε·        τυφλοὶ ἀναβλέπουσιν,  χωλοὶ περιπατοῦσιν,        λεπροὶ καθαρίζονται καὶ κωφοὶ ἀκούουσιν,        νεκροὶ ἐγείρονται, πτωχοὶ εὐαγγελίζονται·",Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Luke 7:24,Ἀπελθόντων δὲ τῶν ἀγγέλων,Ἰωάννου,ἤρξατο λέγειν πρὸς τοὺς ὄχλους περὶ Ἰωάννου· τί ἐξήλθατε εἰς τὴν ἔρημον θεάσασθαι; κάλαμον ὑπὸ ἀνέμου σαλευόμενον;,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Luke 7:24,Ἀπελθόντων δὲ τῶν ἀγγέλων Ἰωάννου ἤρξατο λέγειν πρὸς τοὺς ὄχλους περὶ,Ἰωάννου,· τί ἐξήλθατε εἰς τὴν ἔρημον θεάσασθαι; κάλαμον ὑπὸ ἀνέμου σαλευόμενον;,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Luke 7:28,"λέγω ὑμῖν, μείζων ἐν γεννητοῖς γυναικῶν",Ἰωάννου,οὐδείς ἐστιν· ὁ δὲ μικρότερος ἐν τῇ βασιλείᾳ τοῦ θεοῦ μείζων αὐτοῦ ἐστιν.,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Luke 7:29,Καὶ πᾶς ὁ λαὸς ἀκούσας καὶ οἱ τελῶναι ἐδικαίωσαν τὸν θεὸν βαπτισθέντες τὸ βάπτισμα,Ἰωάννου,·,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Luke 7:33,ἐλήλυθεν γὰρ,Ἰωάννης,"ὁ βαπτιστὴς μὴ ἐσθίων ἄρτον μήτε πίνων οἶνον, καὶ λέγετε· δαιμόνιον ἔχει.",Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Luke 8:51,ἐλθὼν δὲ εἰς τὴν οἰκίαν οὐκ ἀφῆκεν εἰσελθεῖν τινα σὺν αὐτῷ εἰ μὴ Πέτρον καὶ,Ἰωάννην,καὶ Ἰάκωβον καὶ τὸν πατέρα τῆς παιδὸς καὶ τὴν μητέρα.,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Luke 9:7,Ἤκουσεν δὲ Ἡρῴδης ὁ τετραάρχης τὰ γινόμενα  πάντα καὶ διηπόρει διὰ τὸ λέγεσθαι ὑπό τινων ὅτι,Ἰωάννης,"ἠγέρθη ἐκ νεκρῶν,",Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Luke 9:9,εἶπεν δὲ  Ἡρῴδης·,Ἰωάννην,ἐγὼ ἀπεκεφάλισα· τίς δέ ἐστιν οὗτος περὶ οὗ  ἀκούω τοιαῦτα; καὶ ἐζήτει ἰδεῖν αὐτόν.,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Luke 9:19,οἱ δὲ ἀποκριθέντες εἶπαν·,Ἰωάννην,"τὸν βαπτιστήν, ἄλλοι δὲ Ἠλίαν, ἄλλοι δὲ ὅτι προφήτης τις τῶν ἀρχαίων ἀνέστη.",Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Luke 9:28,Ἐγένετο δὲ μετὰ τοὺς λόγους τούτους ὡσεὶ ἡμέραι ὀκτὼ [καὶ] παραλαβὼν Πέτρον καὶ,Ἰωάννην,καὶ Ἰάκωβον  ἀνέβη εἰς τὸ ὄρος προσεύξασθαι.,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Luke 9:49,Ἀποκριθεὶς δὲ,Ἰωάννης,"εἶπεν· ἐπιστάτα, εἴδομέν τινα ἐν τῷ ὀνόματί σου ἐκβάλλοντα δαιμόνια καὶ ἐκωλύομεν αὐτόν",Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Luke 9:54,ἰδόντες δὲ οἱ μαθηταὶ  Ἰάκωβος καὶ,Ἰωάννης,"εἶπαν· κύριε, θέλεις εἴπωμεν πῦρ καταβῆναι ἀπὸ τοῦ οὐρανοῦ καὶ ἀναλῶσαι αὐτούς;",Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Luke 11:1,"τις τῶν μαθητῶν αὐτοῦ πρὸς αὐτόν· κύριε, δίδαξον ἡμᾶς προσεύχεσθαι, καθὼς καὶ",Ἰωάννης,ἐδίδαξεν τοὺς μαθητὰς αὐτοῦ.,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Luke 16:16,Ὁ νόμος καὶ οἱ προφῆται μέχρι,Ἰωάννου,· ἀπὸ τότε ἡ βασιλεία τοῦ θεοῦ εὐαγγελίζεται καὶ πᾶς εἰς αὐτὴν βιάζεται.,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Luke 20:4,τὸ βάπτισμα,Ἰωάννου,ἐξ οὐρανοῦ ἦν ἢ ἐξ ἀνθρώπων;,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Luke 20:6,"ἐὰν δὲ εἴπωμεν· ἐξ ἀνθρώπων, ὁ λαὸς ἅπας καταλιθάσει ἡμᾶς, πεπεισμένος γάρ ἐστιν",Ἰωάννην,προφήτην εἶναι.,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,Luke 22:8,καὶ ἀπέστειλεν Πέτρον καὶ,Ἰωάννην,εἰπών· πορευθέντες ἑτοιμάσατε ἡμῖν τὸ πάσχα ἵνα φάγωμεν.,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,John 1:6,"Ἐγένετο ἄνθρωπος, ἀπεσταλμένος παρὰ θεοῦ,  ὄνομα αὐτῷ",Ἰωάννης,·,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,John 1:15,—,Ἰωάννης,μαρτυρεῖ περὶ αὐτοῦ καὶ κέκραγεν λέγων· οὗτος ἦν ὃν εἶπον· ὁ ὀπίσω μου,Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,John 1:19,Καὶ αὕτη ἐστὶν ἡ μαρτυρία τοῦ,Ἰωάννου,", ὅτε ἀπέστειλαν [πρὸς αὐτὸν] οἱ Ἰουδαῖοι ἐξ Ἱεροσολύμων ἱερεῖς καὶ Λευίτας ἵνα ἐρωτήσωσιν αὐτόν· σὺ τίς εἶ;",Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
NA28,John 1:26,ἀπεκρίθη αὐτοῖς ὁ,Ἰωάννης,"λέγων· ἐγὼ  βαπτίζω ἐν ὕδατι· μέσος  ὑμῶν ἕστηκεν ὃν ὑμεῖς οὐκ οἴδατε,",Ἰωάννης,Louw Nida 93.190,Ιωαννης,noun,—
