Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Reference,Previous Context,Next Context
κύριε,κύριος,—,—,—,—,masculine,vocative,singular,Matthew 15:22,"καὶ ἰδοὺ γυνὴ Χαναναία ἀπὸ τῶν ὁρίων ἐκείνων ἐξελθοῦσα ἔκραζεν  λέγουσα· ἐλέησόν με,",υἱὸς Δαυίδ· ἡ θυγάτηρ μου κακῶς δαιμονίζεται.
κύριε,κύριος,—,—,—,—,masculine,vocative,singular,Matthew 15:25,ἡ δὲ ἐλθοῦσα προσεκύνει αὐτῷ λέγουσα·,", βοήθει μοι."
κύριε,κύριος,—,—,—,—,masculine,vocative,singular,Matthew 15:27,ἡ δὲ εἶπεν· ναὶ,", καὶ γὰρ τὰ κυνάρια ἐσθίει ἀπὸ τῶν ψιχίων τῶν πιπτόντων ἀπὸ τῆς τραπέζης τῶν κυρίων αὐτῶν."
κυρίων,κύριος,—,—,—,—,masculine,genitive,plural,Matthew 15:27,τὰ κυνάρια ἐσθίει ἀπὸ τῶν ψιχίων τῶν πιπτόντων ἀπὸ τῆς τραπέζης τῶν,αὐτῶν.
κύριε,κύριος,—,—,—,—,masculine,vocative,singular,Matthew 16:22,"καὶ προσλαβόμενος αὐτὸν ὁ Πέτρος ἤρξατο ἐπιτιμᾶν αὐτῷ λέγων·  ἵλεώς σοι,",· οὐ μὴ ἔσται σοι τοῦτο.
κύριε,κύριος,—,—,—,—,masculine,vocative,singular,Matthew 17:4,ἀποκριθεὶς δὲ ὁ Πέτρος εἶπεν τῷ Ἰησοῦ·,", καλόν ἐστιν ἡμᾶς ὧδε εἶναι· εἰ θέλεις, ποιήσω ὧδε τρεῖς σκηνάς, σοὶ μίαν"
κύριε,κύριος,—,—,—,—,masculine,vocative,singular,Matthew 17:15,καὶ λέγων·,", ἐλέησόν μου τὸν υἱόν, ὅτι σεληνιάζεται καὶ κακῶς πάσχει· πολλάκις γὰρ πίπτει εἰς"
κύριε,κύριος,—,—,—,—,masculine,vocative,singular,Matthew 18:21,Τότε προσελθὼν ὁ Πέτρος εἶπεν αὐτῷ·,", ποσάκις ἁμαρτήσει εἰς ἐμὲ ὁ ἀδελφός μου καὶ ἀφήσω αὐτῷ; ἕως ἑπτάκις;"
κύριος,κύριος,—,—,—,—,masculine,nominative,singular,Matthew 18:25,μὴ ἔχοντος δὲ αὐτοῦ ἀποδοῦναι ἐκέλευσεν αὐτὸν ὁ,"πραθῆναι καὶ τὴν γυναῖκα  καὶ τὰ τέκνα καὶ πάντα ὅσα ἔχει, καὶ ἀποδοθῆναι."
κύριος,κύριος,—,—,—,—,masculine,nominative,singular,Matthew 18:27,Σπλαγχνισθεὶς δὲ ὁ,τοῦ δούλου ἐκείνου ἀπέλυσεν αὐτὸν καὶ τὸ δάνειον ἀφῆκεν αὐτῷ.
κυρίῳ,κύριος,—,—,—,—,masculine,dative,singular,Matthew 18:31,ἰδόντες οὖν οἱ σύνδουλοι αὐτοῦ τὰ γενόμενα ἐλυπήθησαν σφόδρα καὶ ἐλθόντες διεσάφησαν τῷ,ἑαυτῶν πάντα τὰ γενόμενα.
κύριος,κύριος,—,—,—,—,masculine,nominative,singular,Matthew 18:32,Τότε προσκαλεσάμενος αὐτὸν ὁ,"αὐτοῦ λέγει αὐτῷ· δοῦλε πονηρέ, πᾶσαν τὴν ὀφειλὴν ἐκείνην ἀφῆκά σοι, ἐπεὶ παρεκάλεσάς με·"
κύριος,κύριος,—,—,—,—,masculine,nominative,singular,Matthew 18:34,καὶ ὀργισθεὶς ὁ,αὐτοῦ παρέδωκεν αὐτὸν τοῖς βασανισταῖς ἕως οὗ ἀποδῷ πᾶν τὸ ὀφειλόμενον.
κύριος,κύριος,—,—,—,—,masculine,nominative,singular,Matthew 20:8,Ὀψίας δὲ γενομένης λέγει ὁ,τοῦ ἀμπελῶνος τῷ ἐπιτρόπῳ αὐτοῦ· κάλεσον τοὺς ἐργάτας καὶ ἀπόδος αὐτοῖς τὸν μισθὸν
κύριε,κύριος,—,—,—,—,masculine,vocative,singular,Matthew 20:30,"καὶ ἰδοὺ δύο τυφλοὶ καθήμενοι παρὰ τὴν ὁδὸν ἀκούσαντες ὅτι Ἰησοῦς παράγει, ἔκραξαν λέγοντες· ἐλέησον ἡμᾶς, [",] υἱὸς Δαυίδ.
κύριε,κύριος,—,—,—,—,masculine,vocative,singular,Matthew 20:31,"ὁ δὲ ὄχλος ἐπετίμησεν αὐτοῖς ἵνα σιωπήσωσιν· οἱ δὲ μεῖζον ἔκραξαν λέγοντες· ἐλέησον ἡμᾶς,",", υἱὸς Δαυίδ."
κύριε,κύριος,—,—,—,—,masculine,vocative,singular,Matthew 20:33,λέγουσιν αὐτῷ·,", ἵνα ἀνοιγῶσιν οἱ ὀφθαλμοὶ ἡμῶν."
κύριος,κύριος,—,—,—,—,masculine,nominative,singular,Matthew 21:3,"καὶ ἐάν τις ὑμῖν εἴπῃ τι, ἐρεῖτε ὅτι ὁ",αὐτῶν χρείαν ἔχει· εὐθὺς δὲ ἀποστελεῖ αὐτούς.
κυρίου,κύριος,—,—,—,—,masculine,genitive,singular,Matthew 21:9,ἀκολουθοῦντες ἔκραζον λέγοντες·           ὡσαννὰ τῷ υἱῷ Δαυίδ·        εὐλογημένος ὁ ἐρχόμενος ἐν ὀνόματι,·           ὡσαννὰ ἐν τοῖς ὑψίστοις.
κύριε,κύριος,—,—,—,—,masculine,vocative,singular,Matthew 21:30,"προσελθὼν δὲ τῷ ἑτέρῳ εἶπεν ὡσαύτως. ὁ δὲ ἀποκριθεὶς εἶπεν· ἐγώ,",", καὶ οὐκ ἀπῆλθεν."
κύριος,κύριος,—,—,—,—,masculine,nominative,singular,Matthew 21:40,ὅταν οὖν ἔλθῃ ὁ,"τοῦ ἀμπελῶνος, τί ποιήσει τοῖς γεωργοῖς ἐκείνοις;"
κυρίου,κύριος,—,—,—,—,masculine,genitive,singular,Matthew 21:42,"γραφαῖς·        λίθον ὃν ἀπεδοκίμασαν οἱ οἰκοδομοῦντες,           οὗτος ἐγενήθη εἰς κεφαλὴν γωνίας        παρὰ",ἐγένετο αὕτη           καὶ ἔστιν θαυμαστὴ ἐν ὀφθαλμοῖς ἡμῶν;
κύριον,κύριος,—,—,—,—,masculine,accusative,singular,Matthew 22:37,ὁ δὲ ἔφη αὐτῷ· ἀγαπήσεις,τὸν θεόν σου ἐν ὅλῃ τῇ καρδίᾳ σου καὶ ἐν ὅλῃ τῇ ψυχῇ
κύριον,κύριος,—,—,—,—,masculine,accusative,singular,Matthew 22:43,λέγει αὐτοῖς· πῶς οὖν Δαυὶδ ἐν πνεύματι καλεῖ αὐτὸν,λέγων·
κύριος,κύριος,—,—,—,—,masculine,nominative,singular,Matthew 22:44,εἶπεν,"τῷ κυρίῳ μου·           κάθου ἐκ δεξιῶν μου,        ἕως ἂν θῶ τοὺς ἐχθρούς σου           ὑποκάτω τῶν ποδῶν σου;"
κυρίῳ,κύριος,—,—,—,—,masculine,dative,singular,Matthew 22:44,εἶπεν  κύριος τῷ,"μου·           κάθου ἐκ δεξιῶν μου,        ἕως ἂν θῶ τοὺς ἐχθρούς σου           ὑποκάτω τῶν ποδῶν σου;"
κύριον,κύριος,—,—,—,—,masculine,accusative,singular,Matthew 22:45,εἰ οὖν Δαυὶδ  καλεῖ αὐτὸν,", πῶς υἱὸς αὐτοῦ ἐστιν;"
κυρίου,κύριος,—,—,—,—,masculine,genitive,singular,Matthew 23:39,"λέγω γὰρ ὑμῖν, οὐ μή με ἴδητε ἀπʼ ἄρτι ἕως ἂν εἴπητε·        εὐλογημένος ὁ ἐρχόμενος ἐν ὀνόματι",.
κύριος,κύριος,—,—,—,—,masculine,nominative,singular,Matthew 24:42,"Γρηγορεῖτε οὖν, ὅτι οὐκ οἴδατε ποίᾳ ἡμέρᾳ ὁ",ὑμῶν ἔρχεται.
κύριος,κύριος,—,—,—,—,masculine,nominative,singular,Matthew 24:45,Τίς ἄρα ἐστὶν ὁ πιστὸς δοῦλος καὶ φρόνιμος ὃν κατέστησεν ὁ,ἐπὶ τῆς οἰκετείας αὐτοῦ τοῦ δοῦναι αὐτοῖς τὴν τροφὴν ἐν καιρῷ;
κύριος,κύριος,—,—,—,—,masculine,nominative,singular,Matthew 24:46,μακάριος ὁ δοῦλος ἐκεῖνος ὃν ἐλθὼν ὁ,αὐτοῦ εὑρήσει οὕτως ποιοῦντα·
κύριος,κύριος,—,—,—,—,masculine,nominative,singular,Matthew 24:48,ἐὰν δὲ εἴπῃ ὁ κακὸς δοῦλος ἐκεῖνος ἐν τῇ καρδίᾳ αὐτοῦ· χρονίζει μου ὁ,","
κύριος,κύριος,—,—,—,—,masculine,nominative,singular,Matthew 24:50,ἥξει ὁ,"τοῦ δούλου ἐκείνου ἐν ἡμέρᾳ ᾗ οὐ προσδοκᾷ καὶ ἐν ὥρᾳ ᾗ οὐ γινώσκει,"
κύριε,κύριος,—,—,—,—,masculine,vocative,singular,Matthew 25:11,ὕστερον δὲ ἔρχονται καὶ αἱ λοιπαὶ παρθένοι λέγουσαι·,"κύριε, ἄνοιξον ἡμῖν."
κύριε,κύριος,—,—,—,—,masculine,vocative,singular,Matthew 25:11,ὕστερον δὲ ἔρχονται καὶ αἱ λοιπαὶ παρθένοι λέγουσαι· κύριε,", ἄνοιξον ἡμῖν."
κυρίου,κύριος,—,—,—,—,masculine,genitive,singular,Matthew 25:18,ὁ δὲ τὸ ἓν λαβὼν ἀπελθὼν ὤρυξεν γῆν καὶ ἔκρυψεν τὸ ἀργύριον τοῦ,αὐτοῦ.
κύριος,κύριος,—,—,—,—,masculine,nominative,singular,Matthew 25:19,Μετὰ δὲ πολὺν χρόνον ἔρχεται ὁ,τῶν δούλων ἐκείνων καὶ συναίρει λόγον μετʼ αὐτῶν.
κύριε,κύριος,—,—,—,—,masculine,vocative,singular,Matthew 25:20,καὶ προσελθὼν ὁ τὰ πέντε τάλαντα λαβὼν προσήνεγκεν ἄλλα πέντε τάλαντα λέγων·,", πέντε τάλαντά μοι παρέδωκας· ἴδε ἄλλα πέντε τάλαντα ἐκέρδησα."
κύριος,κύριος,—,—,—,—,masculine,nominative,singular,Matthew 25:21,ἔφη  αὐτῷ ὁ,"αὐτοῦ· εὖ, δοῦλε ἀγαθὲ καὶ πιστέ, ἐπὶ ὀλίγα ἦς πιστός, ἐπὶ πολλῶν σε"
κυρίου,κύριος,—,—,—,—,masculine,genitive,singular,Matthew 25:21,"ὀλίγα ἦς πιστός, ἐπὶ πολλῶν σε καταστήσω· εἴσελθε εἰς τὴν χαρὰν τοῦ",σου.
κύριε,κύριος,—,—,—,—,masculine,vocative,singular,Matthew 25:22,Προσελθὼν [δὲ] καὶ ὁ τὰ δύο τάλαντα  εἶπεν·,", δύο τάλαντά μοι παρέδωκας· ἴδε ἄλλα δύο τάλαντα ἐκέρδησα."
κύριος,κύριος,—,—,—,—,masculine,nominative,singular,Matthew 25:23,ἔφη αὐτῷ ὁ,"αὐτοῦ· εὖ, δοῦλε ἀγαθὲ καὶ πιστέ, ἐπὶ ὀλίγα ἦς πιστός, ἐπὶ πολλῶν σε"
κυρίου,κύριος,—,—,—,—,masculine,genitive,singular,Matthew 25:23,"ὀλίγα ἦς πιστός, ἐπὶ πολλῶν σε καταστήσω· εἴσελθε εἰς τὴν χαρὰν τοῦ",σου.
κύριε,κύριος,—,—,—,—,masculine,vocative,singular,Matthew 25:24,Προσελθὼν δὲ καὶ ὁ τὸ ἓν τάλαντον εἰληφὼς εἶπεν·,", ἔγνων σε ὅτι σκληρὸς εἶ ἄνθρωπος, θερίζων ὅπου οὐκ ἔσπειρας καὶ συνάγων ὅθεν οὐ διεσκόρπισας,"
κύριος,κύριος,—,—,—,—,masculine,nominative,singular,Matthew 25:26,Ἀποκριθεὶς δὲ ὁ,"αὐτοῦ εἶπεν αὐτῷ· πονηρὲ δοῦλε καὶ ὀκνηρέ, ᾔδεις ὅτι θερίζω ὅπου οὐκ ἔσπειρα"
κύριε,κύριος,—,—,—,—,masculine,vocative,singular,Matthew 25:37,τότε ἀποκριθήσονται αὐτῷ οἱ δίκαιοι λέγοντες·,", πότε σε εἴδομεν πεινῶντα καὶ ἐθρέψαμεν, ἢ διψῶντα καὶ ἐποτίσαμεν;"
κύριε,κύριος,—,—,—,—,masculine,vocative,singular,Matthew 25:44,τότε ἀποκριθήσονται καὶ αὐτοὶ λέγοντες·,", πότε σε εἴδομεν πεινῶντα ἢ διψῶντα ἢ ξένον ἢ γυμνὸν ἢ ἀσθενῆ ἢ"
κύριε,κύριος,—,—,—,—,masculine,vocative,singular,Matthew 26:22,"καὶ λυπούμενοι σφόδρα ἤρξαντο λέγειν αὐτῷ εἷς ἕκαστος· μήτι ἐγώ εἰμι,",;
κύριος,κύριος,—,—,—,—,masculine,nominative,singular,Matthew 27:10,"καὶ ἔδωκαν αὐτὰ εἰς τὸν ἀγρὸν τοῦ κεραμέως, καθὰ συνέταξέν μοι",.
κύριε,κύριος,—,—,—,—,masculine,vocative,singular,Matthew 27:63,λέγοντες·,", ἐμνήσθημεν ὅτι ἐκεῖνος ὁ πλάνος εἶπεν ἔτι ζῶν· μετὰ τρεῖς ἡμέρας ἐγείρομαι."
κυρίου,κύριος,—,—,—,—,masculine,genitive,singular,Matthew 28:2,καὶ ἰδοὺ σεισμὸς ἐγένετο μέγας· ἄγγελος γὰρ,καταβὰς ἐξ οὐρανοῦ καὶ προσελθὼν ἀπεκύλισεν τὸν λίθον  καὶ ἐκάθητο ἐπάνω αὐτοῦ.
κυρίου,κύριος,—,—,—,—,masculine,genitive,singular,Mark 1:3,φωνὴ βοῶντος ἐν τῇ ἐρήμῳ·      ἑτοιμάσατε τὴν ὁδὸν,",      εὐθείας ποιεῖτε τὰς τρίβους αὐτοῦ,"
κύριός,κύριος,—,—,—,—,masculine,nominative,singular,Mark 2:28,ὥστε,ἐστιν ὁ υἱὸς τοῦ ἀνθρώπου καὶ τοῦ σαββάτου.
κύριός,κύριος,—,—,—,—,masculine,nominative,singular,Mark 5:19,εἰς τὸν οἶκόν σου πρὸς τοὺς σοὺς καὶ ἀπάγγειλον αὐτοῖς ὅσα ὁ,σοι πεποίηκεν καὶ ἠλέησέν σε.
κύριε,κύριος,—,—,—,—,masculine,vocative,singular,Mark 7:28,ἡ δὲ ἀπεκρίθη καὶ λέγει αὐτῷ·,· καὶ τὰ κυνάρια  ὑποκάτω τῆς τραπέζης ἐσθίουσιν ἀπὸ τῶν ψιχίων τῶν παιδίων.
κύριος,κύριος,—,—,—,—,masculine,nominative,singular,Mark 11:3,καὶ ἐάν τις ὑμῖν εἴπῃ· τί ποιεῖτε τοῦτο; εἴπατε·  ὁ,"αὐτοῦ χρείαν ἔχει, καὶ εὐθὺς αὐτὸν ἀποστέλλει πάλιν ὧδε."
κυρίου,κύριος,—,—,—,—,masculine,genitive,singular,Mark 11:9,καὶ οἱ προάγοντες καὶ οἱ ἀκολουθοῦντες ἔκραζον·         ὡσαννά·      εὐλογημένος ὁ ἐρχόμενος ἐν ὀνόματι,·
κύριος,κύριος,—,—,—,—,masculine,nominative,singular,Mark 12:9,τί [οὖν] ποιήσει ὁ,τοῦ ἀμπελῶνος; ἐλεύσεται καὶ ἀπολέσει τοὺς γεωργοὺς καὶ δώσει τὸν ἀμπελῶνα ἄλλοις.
κυρίου,κύριος,—,—,—,—,masculine,genitive,singular,Mark 12:11,παρὰ,ἐγένετο αὕτη        καὶ ἔστιν θαυμαστὴ ἐν ὀφθαλμοῖς ἡμῶν;
κύριος,κύριος,—,—,—,—,masculine,nominative,singular,Mark 12:29,"ἀπεκρίθη ὁ Ἰησοῦς ὅτι πρώτη ἐστίν·  ἄκουε, Ἰσραήλ,","ὁ θεὸς ἡμῶν κύριος εἷς ἐστιν,"
κύριος,κύριος,—,—,—,—,masculine,nominative,singular,Mark 12:29,"ἀπεκρίθη ὁ Ἰησοῦς ὅτι πρώτη ἐστίν·  ἄκουε, Ἰσραήλ, κύριος ὁ θεὸς ἡμῶν","εἷς ἐστιν,"
κύριον,κύριος,—,—,—,—,masculine,accusative,singular,Mark 12:30,καὶ ἀγαπήσεις,τὸν θεόν σου ἐξ ὅλης τῆς καρδίας σου καὶ ἐξ ὅλης τῆς ψυχῆς
κύριος,κύριος,—,—,—,—,masculine,nominative,singular,Mark 12:36,αὐτὸς Δαυὶδ εἶπεν ἐν τῷ πνεύματι τῷ ἁγίῳ·      εἶπεν,"τῷ κυρίῳ μου·        κάθου ἐκ δεξιῶν μου,      ἕως ἂν θῶ τοὺς ἐχθρούς σου        ὑποκάτω τῶν ποδῶν σου."
κυρίῳ,κύριος,—,—,—,—,masculine,dative,singular,Mark 12:36,αὐτὸς Δαυὶδ εἶπεν ἐν τῷ πνεύματι τῷ ἁγίῳ·      εἶπεν  κύριος τῷ,"μου·        κάθου ἐκ δεξιῶν μου,      ἕως ἂν θῶ τοὺς ἐχθρούς σου        ὑποκάτω τῶν ποδῶν σου."
κύριον,κύριος,—,—,—,—,masculine,accusative,singular,Mark 12:37,αὐτὸς  Δαυὶδ λέγει αὐτὸν,", καὶ πόθεν αὐτοῦ ἐστιν υἱός;  Καὶ [ὁ] πολὺς ὄχλος ἤκουεν αὐτοῦ ἡδέως."
κύριος,κύριος,—,—,—,—,masculine,nominative,singular,Mark 13:20,καὶ εἰ μὴ ἐκολόβωσεν,"τὰς ἡμέρας, οὐκ ἂν ἐσώθη πᾶσα σάρξ· ἀλλὰ διὰ τοὺς ἐκλεκτοὺς οὓς ἐξελέξατο ἐκολόβωσεν τὰς ἡμέρας."
κύριος,κύριος,—,—,—,—,masculine,nominative,singular,Mark 13:35,γρηγορεῖτε οὖν· οὐκ οἴδατε γὰρ πότε ὁ,"τῆς οἰκίας ἔρχεται, ἢ ὀψὲ ἢ μεσονύκτιον ἢ ἀλεκτοροφωνίας ἢ πρωΐ,"
κύριος,κύριος,—,—,—,—,masculine,nominative,singular,Mark 16:19,Ὁ μὲν οὖν,Ἰησοῦς μετὰ τὸ λαλῆσαι αὐτοῖς ἀνελήμφθη εἰς τὸν οὐρανὸν καὶ ἐκάθισεν ἐκ δεξιῶν τοῦ θεοῦ.
κυρίου,κύριος,—,—,—,—,masculine,genitive,singular,Mark 16:20,"ἐκεῖνοι δὲ ἐξελθόντες ἐκήρυξαν πανταχοῦ, τοῦ",συνεργοῦντος καὶ τὸν λόγον βεβαιοῦντος διὰ τῶν ἐπακολουθούντων σημείων.
κυρίου,κύριος,—,—,—,—,masculine,genitive,singular,Luke 1:6,"ἦσαν δὲ δίκαιοι ἀμφότεροι ἐναντίον τοῦ θεοῦ, πορευόμενοι ἐν πάσαις ταῖς ἐντολαῖς καὶ δικαιώμασιν τοῦ",ἄμεμπτοι.
κυρίου,κύριος,—,—,—,—,masculine,genitive,singular,Luke 1:9,κατὰ τὸ ἔθος τῆς ἱερατείας ἔλαχεν τοῦ θυμιᾶσαι εἰσελθὼν εἰς τὸν ναὸν τοῦ,","
κυρίου,κύριος,—,—,—,—,masculine,genitive,singular,Luke 1:11,ὤφθη δὲ αὐτῷ ἄγγελος,ἑστὼς ἐκ δεξιῶν τοῦ θυσιαστηρίου τοῦ θυμιάματος.
