Resource,Reference,Previous Context,Result,Next Context,Lemma (Greek),Louw-Nida,Root,Part of Speech,Adverb/particle Type (Logos Greek)
NA28,Luke 12:9,ὁ δὲ ἀρνησάμενός με ἐνώπιον τῶν ἀνθρώπων ἀπαρνηθήσεται,ἐνώπιον,τῶν ἀγγέλων τοῦ θεοῦ.,ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Luke 13:26,τότε ἄρξεσθε λέγειν· ἐφάγομεν,ἐνώπιόν,σου καὶ ἐπίομεν καὶ ἐν ταῖς πλατείαις ἡμῶν ἐδίδαξας·,ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Luke 14:10,"ὁ κεκληκώς σε ἐρεῖ σοι· φίλε, προσανάβηθι ἀνώτερον· τότε ἔσται σοι δόξα",ἐνώπιον,πάντων τῶν συνανακειμένων σοι.,ἐνώπιον,Louw Nida 90.20,ενωπιον,"preposition, adverb",—
NA28,Luke 15:10,"οὕτως, λέγω ὑμῖν, γίνεται χαρὰ",ἐνώπιον,τῶν ἀγγέλων τοῦ θεοῦ ἐπὶ ἑνὶ ἁμαρτωλῷ μετανοοῦντι.,ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Luke 15:18,"ἀναστὰς πορεύσομαι πρὸς τὸν πατέρα μου καὶ ἐρῶ αὐτῷ· πάτερ, ἥμαρτον εἰς τὸν οὐρανὸν καὶ",ἐνώπιόν,"σου,",ἐνώπιον,Louw Nida 90.20,ενωπιον,"preposition, adverb",—
NA28,Luke 15:21,"εἶπεν δὲ ὁ υἱὸς αὐτῷ· πάτερ, ἥμαρτον εἰς τὸν οὐρανὸν καὶ",ἐνώπιόν,"σου, οὐκέτι εἰμὶ ἄξιος κληθῆναι υἱός σου.",ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Luke 16:15,καὶ εἶπεν αὐτοῖς· ὑμεῖς ἐστε οἱ δικαιοῦντες ἑαυτοὺς,ἐνώπιον,"τῶν ἀνθρώπων, ὁ δὲ θεὸς γινώσκει τὰς καρδίας ὑμῶν· ὅτι τὸ ἐν ἀνθρώποις",ἐνώπιον,Louw Nida 90.20,ενωπιον,"preposition, adverb",—
NA28,Luke 16:15,δὲ θεὸς γινώσκει τὰς καρδίας ὑμῶν· ὅτι τὸ ἐν ἀνθρώποις ὑψηλὸν βδέλυγμα,ἐνώπιον,τοῦ θεοῦ.,ἐνώπιον,Louw Nida 90.20,ενωπιον,"preposition, adverb",—
NA28,Luke 23:14,"εἶπεν πρὸς αὐτούς· προσηνέγκατέ μοι τὸν ἄνθρωπον τοῦτον ὡς ἀποστρέφοντα τὸν λαόν, καὶ ἰδοὺ ἐγὼ",ἐνώπιον,ὑμῶν ἀνακρίνας οὐθὲν εὗρον ἐν τῷ ἀνθρώπῳ τούτῳ αἴτιον ὧν κατηγορεῖτε κατʼ αὐτοῦ.,ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Luke 24:11,καὶ ἐφάνησαν,ἐνώπιον,"αὐτῶν ὡσεὶ λῆρος τὰ ῥήματα ταῦτα, καὶ ἠπίστουν αὐταῖς.",ἐνώπιον,Louw Nida 90.20,ενωπιον,"preposition, adverb",—
NA28,Luke 24:43,καὶ λαβὼν,ἐνώπιον,αὐτῶν ἔφαγεν.,ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,John 20:30,Πολλὰ μὲν οὖν καὶ ἄλλα σημεῖα ἐποίησεν ὁ Ἰησοῦς,ἐνώπιον,"τῶν μαθητῶν [αὐτοῦ], ἃ οὐκ ἔστιν γεγραμμένα ἐν τῷ βιβλίῳ τούτῳ·",ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Acts 2:25,Δαυὶδ γὰρ λέγει εἰς αὐτόν·      προορώμην τὸν κύριον,ἐνώπιόν,"μου διὰ παντός,        ὅτι ἐκ δεξιῶν μού ἐστιν ἵνα μὴ σαλευθῶ.",ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Acts 4:10,"ὑμεῖς ἐσταυρώσατε, ὃν ὁ θεὸς ἤγειρεν ἐκ νεκρῶν, ἐν τούτῳ οὗτος παρέστηκεν",ἐνώπιον,ὑμῶν ὑγιής.,ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Acts 4:19,ὁ δὲ Πέτρος καὶ Ἰωάννης ἀποκριθέντες εἶπον πρὸς αὐτούς· εἰ δίκαιόν ἐστιν,ἐνώπιον,"τοῦ θεοῦ ὑμῶν ἀκούειν μᾶλλον ἢ τοῦ θεοῦ, κρίνατε·",ἐνώπιον,Louw Nida 90.20,ενωπιον,"preposition, adverb",—
NA28,Acts 6:5,καὶ ἤρεσεν ὁ λόγος,ἐνώπιον,"παντὸς τοῦ πλήθους  καὶ ἐξελέξαντο Στέφανον, ἄνδρα πλήρης πίστεως καὶ πνεύματος ἁγίου, καὶ",ἐνώπιον,Louw Nida 90.20,ενωπιον,"preposition, adverb",—
NA28,Acts 6:6,οὓς ἔστησαν,ἐνώπιον,"τῶν ἀποστόλων, καὶ προσευξάμενοι ἐπέθηκαν αὐτοῖς τὰς χεῖρας.",ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Acts 7:46,ὃς εὗρεν χάριν,ἐνώπιον,τοῦ θεοῦ καὶ ᾐτήσατο εὑρεῖν σκήνωμα τῷ οἴκῳ Ἰακώβ.,ἐνώπιον,Louw Nida 90.20,ενωπιον,"preposition, adverb",—
NA28,Acts 9:15,"εἶπεν δὲ πρὸς αὐτὸν ὁ κύριος· πορεύου, ὅτι σκεῦος ἐκλογῆς ἐστίν μοι οὗτος τοῦ βαστάσαι τὸ ὄνομά μου",ἐνώπιον,ἐθνῶν τε καὶ βασιλέων υἱῶν τε Ἰσραήλ·,ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Acts 10:30,"ἤμην τὴν ἐνάτην προσευχόμενος ἐν τῷ οἴκῳ μου, καὶ ἰδοὺ ἀνὴρ ἔστη",ἐνώπιόν,μου ἐν ἐσθῆτι λαμπρᾷ,ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Acts 10:31,"καὶ φησίν· Κορνήλιε, εἰσηκούσθη σου ἡ προσευχὴ καὶ αἱ ἐλεημοσύναι σου ἐμνήσθησαν",ἐνώπιον,τοῦ θεοῦ.,ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Acts 10:33,"ἐξαυτῆς οὖν ἔπεμψα πρὸς σέ, σύ τε καλῶς ἐποίησας  παραγενόμενος. νῦν οὖν πάντες ἡμεῖς",ἐνώπιον,τοῦ θεοῦ πάρεσμεν ἀκοῦσαι πάντα τὰ προστεταγμένα σοι ὑπὸ τοῦ κυρίου.,ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Acts 19:9,ὡς δέ τινες ἐσκληρύνοντο καὶ ἠπείθουν κακολογοῦντες τὴν ὁδὸν,ἐνώπιον,"τοῦ πλήθους, ἀποστὰς ἀπʼ αὐτῶν ἀφώρισεν τοὺς μαθητὰς καθʼ ἡμέραν διαλεγόμενος ἐν τῇ σχολῇ Τυράννου.",ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Acts 19:19,ἱκανοὶ δὲ τῶν τὰ περίεργα πραξάντων συνενέγκαντες τὰς βίβλους κατέκαιον,ἐνώπιον,"πάντων, καὶ συνεψήφισαν τὰς τιμὰς αὐτῶν καὶ εὗρον ἀργυρίου μυριάδας πέντε.",ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Acts 27:35,εἴπας δὲ ταῦτα καὶ λαβὼν ἄρτον εὐχαρίστησεν τῷ θεῷ,ἐνώπιον,πάντων καὶ κλάσας ἤρξατο ἐσθίειν.,ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Romans 3:20,διότι ἐξ ἔργων νόμου οὐ δικαιωθήσεται πᾶσα σὰρξ,ἐνώπιον,"αὐτοῦ, διὰ γὰρ νόμου ἐπίγνωσις ἁμαρτίας.",ἐνώπιον,Louw Nida 90.20,ενωπιον,"preposition, adverb",—
NA28,Romans 12:17,"μηδενὶ κακὸν ἀντὶ κακοῦ ἀποδιδόντες, προνοούμενοι καλὰ",ἐνώπιον,πάντων ἀνθρώπων·,ἐνώπιον,Louw Nida 90.20,ενωπιον,"preposition, adverb",—
NA28,Romans 14:22,σὺ πίστιν [ἣν] ἔχεις κατὰ σεαυτὸν ἔχε,ἐνώπιον,τοῦ θεοῦ. μακάριος ὁ μὴ κρίνων ἑαυτὸν ἐν ᾧ δοκιμάζει·,ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,1 Corinthians 1:29,ὅπως μὴ καυχήσηται πᾶσα σὰρξ,ἐνώπιον,τοῦ θεοῦ.,ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,2 Corinthians 4:2,θεοῦ ἀλλὰ τῇ φανερώσει τῆς ἀληθείας συνιστάνοντες ἑαυτοὺς πρὸς πᾶσαν συνείδησιν ἀνθρώπων,ἐνώπιον,τοῦ θεοῦ.,ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,2 Corinthians 7:12,ἀλλʼ ἕνεκεν τοῦ φανερωθῆναι τὴν σπουδὴν ὑμῶν τὴν ὑπὲρ ἡμῶν πρὸς ὑμᾶς,ἐνώπιον,τοῦ θεοῦ.,ἐνώπιον,Louw Nida 90.20,ενωπιον,"preposition, adverb",—
NA28,2 Corinthians 8:21,προνοοῦμεν γὰρ καλὰ οὐ μόνον,ἐνώπιον,κυρίου ἀλλὰ καὶ ἐνώπιον ἀνθρώπων.,ἐνώπιον,Louw Nida 90.20,ενωπιον,"preposition, adverb",—
NA28,2 Corinthians 8:21,προνοοῦμεν γὰρ καλὰ οὐ μόνον ἐνώπιον κυρίου ἀλλὰ καὶ,ἐνώπιον,ἀνθρώπων.,ἐνώπιον,Louw Nida 90.20,ενωπιον,"preposition, adverb",—
NA28,Galatians 1:20,"ἃ δὲ γράφω ὑμῖν, ἰδοὺ",ἐνώπιον,τοῦ θεοῦ ὅτι οὐ ψεύδομαι.,ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,1 Timothy 2:3,τοῦτο  καλὸν καὶ ἀπόδεκτον,ἐνώπιον,"τοῦ σωτῆρος ἡμῶν θεοῦ,",ἐνώπιον,Louw Nida 90.20,ενωπιον,"preposition, adverb",—
NA28,1 Timothy 5:4,ἴδιον οἶκον εὐσεβεῖν καὶ ἀμοιβὰς ἀποδιδόναι τοῖς προγόνοις· τοῦτο γάρ ἐστιν  ἀπόδεκτον,ἐνώπιον,τοῦ θεοῦ.,ἐνώπιον,Louw Nida 90.20,ενωπιον,"preposition, adverb",—
NA28,1 Timothy 5:20,Τοὺς  ἁμαρτάνοντας,ἐνώπιον,"πάντων ἔλεγχε, ἵνα καὶ οἱ λοιποὶ φόβον ἔχωσιν.",ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,1 Timothy 5:21,Διαμαρτύρομαι,ἐνώπιον,"τοῦ θεοῦ καὶ Χριστοῦ Ἰησοῦ καὶ τῶν ἐκλεκτῶν ἀγγέλων, ἵνα ταῦτα φυλάξῃς χωρὶς",ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,1 Timothy 6:12,"ἀγωνίζου τὸν καλὸν ἀγῶνα τῆς πίστεως,      ἐπιλαβοῦ τῆς αἰωνίου ζωῆς, εἰς ἣν  ἐκλήθης      καὶ ὡμολόγησας τὴν καλὴν ὁμολογίαν",ἐνώπιον,πολλῶν μαρτύρων.,ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,1 Timothy 6:13,παραγγέλλω [σοι],ἐνώπιον,"τοῦ θεοῦ τοῦ ζῳογονοῦντος τὰ πάντα καὶ Χριστοῦ Ἰησοῦ τοῦ μαρτυρήσαντος ἐπὶ Ποντίου Πιλάτου τὴν καλὴν ὁμολογίαν,",ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,2 Timothy 2:14,Ταῦτα ὑπομίμνῃσκε διαμαρτυρόμενος,ἐνώπιον,"τοῦ θεοῦ μὴ λογομαχεῖν, ἐπʼ οὐδὲν χρήσιμον, ἐπὶ καταστροφῇ τῶν ἀκουόντων.",ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,2 Timothy 4:1,Διαμαρτύρομαι,ἐνώπιον,"τοῦ θεοῦ καὶ Χριστοῦ Ἰησοῦ τοῦ μέλλοντος κρίνειν ζῶντας καὶ νεκρούς , καὶ τὴν",ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Hebrews 4:13,καὶ οὐκ ἔστιν κτίσις ἀφανὴς,ἐνώπιον,"αὐτοῦ, πάντα δὲ γυμνὰ καὶ τετραχηλισμένα τοῖς ὀφθαλμοῖς αὐτοῦ, πρὸς ὃν ἡμῖν ὁ λόγος.",ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Hebrews 13:21,"καταρτίσαι ὑμᾶς ἐν παντὶ  ἀγαθῷ εἰς τὸ ποιῆσαι τὸ θέλημα αὐτοῦ,  ποιῶν ἐν ἡμῖν τὸ εὐάρεστον",ἐνώπιον,"αὐτοῦ διὰ Ἰησοῦ Χριστοῦ, ᾧ ἡ δόξα εἰς τοὺς αἰῶνας [τῶν αἰώνων], ἀμήν.",ἐνώπιον,Louw Nida 90.20,ενωπιον,"preposition, adverb",—
NA28,James 4:10,ταπεινώθητε,ἐνώπιον,τοῦ κυρίου καὶ ὑψώσει ὑμᾶς.,ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,1 Peter 3:4,ἀλλʼ ὁ κρυπτὸς τῆς καρδίας ἄνθρωπος ἐν τῷ ἀφθάρτῳ τοῦ πραέως καὶ ἡσυχίου πνεύματος ὅ ἐστιν,ἐνώπιον,τοῦ θεοῦ πολυτελές.,ἐνώπιον,Louw Nida 90.20,ενωπιον,"preposition, adverb",—
NA28,1 John 3:22,"καὶ ὃ ἐὰν αἰτῶμεν, λαμβάνομεν ἀπʼ αὐτοῦ, ὅτι τὰς ἐντολὰς αὐτοῦ τηροῦμεν καὶ τὰ ἀρεστὰ",ἐνώπιον,αὐτοῦ ποιοῦμεν.,ἐνώπιον,Louw Nida 90.20,ενωπιον,"preposition, adverb",—
NA28,3 John 6,οἳ ἐμαρτύρησάν σου τῇ  ἀγάπῃ,ἐνώπιον,"ἐκκλησίας, οὓς καλῶς ποιήσεις προπέμψας ἀξίως τοῦ θεοῦ·",ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Revelation 1:4,καὶ ὁ ἦν καὶ ὁ ἐρχόμενος καὶ ἀπὸ τῶν ἑπτὰ πνευμάτων ἃ,ἐνώπιον,τοῦ θρόνου αὐτοῦ,ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Revelation 2:14,"ἀλλʼ ἔχω κατὰ σοῦ ὀλίγα ὅτι ἔχεις ἐκεῖ κρατοῦντας τὴν διδαχὴν Βαλαάμ, ὃς ἐδίδασκεν τῷ Βαλὰκ βαλεῖν σκάνδαλον",ἐνώπιον,τῶν υἱῶν Ἰσραὴλ  φαγεῖν εἰδωλόθυτα καὶ πορνεῦσαι.,ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Revelation 3:2,"γίνου γρηγορῶν καὶ στήρισον τὰ λοιπὰ ἃ ἔμελλον ἀποθανεῖν, οὐ γὰρ εὕρηκά σου τὰ ἔργα πεπληρωμένα",ἐνώπιον,τοῦ θεοῦ μου.,ἐνώπιον,Louw Nida 90.20,ενωπιον,"preposition, adverb",—
NA28,Revelation 3:5,ὄνομα αὐτοῦ ἐκ τῆς βίβλου τῆς ζωῆς καὶ ὁμολογήσω τὸ ὄνομα αὐτοῦ,ἐνώπιον,τοῦ πατρός μου καὶ ἐνώπιον τῶν ἀγγέλων αὐτοῦ.,ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Revelation 3:5,τῆς ζωῆς καὶ ὁμολογήσω τὸ ὄνομα αὐτοῦ ἐνώπιον τοῦ πατρός μου καὶ,ἐνώπιον,τῶν ἀγγέλων αὐτοῦ.,ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Revelation 3:8,"οἶδά σου τὰ ἔργα, ἰδοὺ δέδωκα",ἐνώπιόν,"σου θύραν ἠνεῳγμένην, ἣν οὐδεὶς δύναται κλεῖσαι αὐτήν, ὅτι μικρὰν ἔχεις δύναμιν καὶ",ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Revelation 3:9,καὶ οὐκ εἰσὶν ἀλλὰ ψεύδονται. ἰδοὺ ποιήσω αὐτοὺς ἵνα ἥξουσιν καὶ προσκυνήσουσιν,ἐνώπιον,τῶν ποδῶν σου καὶ γνῶσιν ὅτι ἐγὼ ἠγάπησά σε.,ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Revelation 4:5,"Καὶ ἐκ τοῦ θρόνου ἐκπορεύονται ἀστραπαὶ καὶ φωναὶ καὶ βρονταί, καὶ ἑπτὰ λαμπάδες πυρὸς καιόμεναι",ἐνώπιον,"τοῦ θρόνου, ἅ εἰσιν τὰ ἑπτὰ πνεύματα τοῦ θεοῦ,",ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Revelation 4:6,καὶ,ἐνώπιον,τοῦ θρόνου ὡς θάλασσα ὑαλίνη ὁμοία κρυστάλλῳ. Καὶ ἐν μέσῳ τοῦ θρόνου καὶ,ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Revelation 4:10,πεσοῦνται οἱ εἴκοσι τέσσαρες πρεσβύτεροι,ἐνώπιον,τοῦ καθημένου ἐπὶ τοῦ θρόνου καὶ προσκυνήσουσιν τῷ ζῶντι εἰς τοὺς αἰῶνας τῶν,ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Revelation 4:10,τῷ ζῶντι εἰς τοὺς αἰῶνας τῶν αἰώνων  καὶ βαλοῦσιν τοὺς στεφάνους αὐτῶν,ἐνώπιον,τοῦ θρόνου λέγοντες·,ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Revelation 5:8,"Καὶ ὅτε ἔλαβεν τὸ βιβλίον, τὰ τέσσαρα ζῷα καὶ οἱ εἴκοσι τέσσαρες πρεσβύτεροι ἔπεσαν",ἐνώπιον,"τοῦ ἀρνίου ἔχοντες ἕκαστος κιθάραν καὶ φιάλας χρυσᾶς γεμούσας θυμιαμάτων, αἵ εἰσιν αἱ προσευχαὶ τῶν ἁγίων,",ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Revelation 7:9,"οὐδεὶς ἐδύνατο, ἐκ παντὸς ἔθνους καὶ φυλῶν καὶ λαῶν καὶ γλωσσῶν ἑστῶτες",ἐνώπιον,"τοῦ θρόνου καὶ ἐνώπιον τοῦ ἀρνίου περιβεβλημένους στολὰς λευκὰς καὶ φοίνικες ἐν ταῖς χερσὶν αὐτῶν,",ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Revelation 7:9,ἔθνους καὶ φυλῶν καὶ λαῶν καὶ γλωσσῶν ἑστῶτες ἐνώπιον τοῦ θρόνου καὶ,ἐνώπιον,"τοῦ ἀρνίου περιβεβλημένους στολὰς λευκὰς καὶ φοίνικες ἐν ταῖς χερσὶν αὐτῶν,",ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Revelation 7:11,Καὶ πάντες οἱ ἄγγελοι εἱστήκεισαν κύκλῳ τοῦ θρόνου καὶ τῶν πρεσβυτέρων καὶ τῶν τεσσάρων ζῴων καὶ ἔπεσαν,ἐνώπιον,τοῦ θρόνου  ἐπὶ τὰ πρόσωπα αὐτῶν καὶ προσεκύνησαν τῷ θεῷ,ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Revelation 7:15,διὰ τοῦτό εἰσιν,ἐνώπιον,τοῦ θρόνου τοῦ θεοῦ        καὶ λατρεύουσιν αὐτῷ ἡμέρας καὶ νυκτὸς ἐν τῷ ναῷ,ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Revelation 8:2,Καὶ εἶδον τοὺς ἑπτὰ ἀγγέλους οἳ,ἐνώπιον,"τοῦ θεοῦ ἑστήκασιν, καὶ ἐδόθησαν αὐτοῖς ἑπτὰ σάλπιγγες.",ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Revelation 8:3,δώσει ταῖς προσευχαῖς τῶν ἁγίων πάντων ἐπὶ τὸ θυσιαστήριον τὸ χρυσοῦν τὸ,ἐνώπιον,τοῦ θρόνου.,ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Revelation 8:4,καὶ ἀνέβη ὁ καπνὸς τῶν θυμιαμάτων ταῖς προσευχαῖς τῶν ἁγίων ἐκ χειρὸς τοῦ ἀγγέλου,ἐνώπιον,τοῦ θεοῦ.,ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Revelation 9:13,Καὶ ὁ ἕκτος ἄγγελος ἐσάλπισεν· καὶ ἤκουσα φωνὴν μίαν ἐκ τῶν [τεσσάρων] κεράτων τοῦ θυσιαστηρίου τοῦ χρυσοῦ τοῦ,ἐνώπιον,"τοῦ θεοῦ,",ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Revelation 11:4,οὗτοί εἰσιν αἱ δύο ἐλαῖαι καὶ αἱ δύο λυχνίαι αἱ,ἐνώπιον,τοῦ κυρίου τῆς γῆς ἑστῶτες.,ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Revelation 11:16,Καὶ οἱ εἴκοσι τέσσαρες πρεσβύτεροι [οἱ],ἐνώπιον,τοῦ θεοῦ καθήμενοι ἐπὶ τοὺς θρόνους αὐτῶν ἔπεσαν ἐπὶ τὰ πρόσωπα αὐτῶν καὶ προσεκύνησαν τῷ θεῷ λέγοντες·,ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Revelation 12:4,τοῦ οὐρανοῦ καὶ ἔβαλεν αὐτοὺς εἰς τὴν γῆν. Καὶ ὁ δράκων ἕστηκεν,ἐνώπιον,"τῆς γυναικὸς τῆς μελλούσης τεκεῖν, ἵνα ὅταν τέκῃ τὸ τέκνον αὐτῆς καταφάγῃ.",ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Revelation 12:10,"χριστοῦ αὐτοῦ,      ὅτι ἐβλήθη ὁ κατήγωρ τῶν ἀδελφῶν ἡμῶν,        ὁ κατηγορῶν αὐτοὺς",ἐνώπιον,τοῦ θεοῦ ἡμῶν ἡμέρας καὶ νυκτός.,ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
NA28,Revelation 13:12,καὶ τὴν ἐξουσίαν τοῦ πρώτου θηρίου πᾶσαν ποιεῖ,ἐνώπιον,"αὐτοῦ, καὶ ποιεῖ τὴν γῆν καὶ τοὺς ἐν αὐτῇ κατοικοῦντας ἵνα προσκυνήσουσιν τὸ",ἐνώπιον,Louw Nida 83.33,ενωπιον,"preposition, adverb",—
