Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Reference,Previous Context,Next Context
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Matthew 15:22,"καὶ ἰδοὺ γυνὴ Χαναναία ἀπὸ τῶν ὁρίων ἐκείνων ἐξελθοῦσα ἔκραζεν  λέγουσα· ἐλέησόν με, κύριε",Δαυίδ· ἡ θυγάτηρ μου κακῶς δαιμονίζεται.
υἱὸν,υἱός,—,—,—,—,masculine,accusative,singular,Matthew 16:13,Φιλίππου ἠρώτα τοὺς μαθητὰς αὐτοῦ λέγων· τίνα  λέγουσιν οἱ ἄνθρωποι εἶναι τὸν,τοῦ ἀνθρώπου;
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Matthew 16:16,ἀποκριθεὶς δὲ Σίμων Πέτρος εἶπεν· σὺ εἶ ὁ χριστὸς ὁ,τοῦ θεοῦ τοῦ ζῶντος.
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Matthew 16:27,μέλλει γὰρ ὁ,τοῦ ἀνθρώπου ἔρχεσθαι ἐν τῇ δόξῃ τοῦ πατρὸς αὐτοῦ μετὰ τῶν ἀγγέλων αὐτοῦ
υἱὸν,υἱός,—,—,—,—,masculine,accusative,singular,Matthew 16:28,Ἀμὴν λέγω ὑμῖν ὅτι εἰσίν τινες τῶν ὧδε ἑστώτων οἵτινες οὐ μὴ γεύσωνται θανάτου ἕως ἂν ἴδωσιν τὸν,τοῦ ἀνθρώπου ἐρχόμενον ἐν τῇ βασιλείᾳ αὐτοῦ.
υἱός,υἱός,—,—,—,—,masculine,nominative,singular,Matthew 17:5,"ἔτι αὐτοῦ λαλοῦντος ἰδοὺ νεφέλη φωτεινὴ ἐπεσκίασεν αὐτούς, καὶ ἰδοὺ φωνὴ ἐκ τῆς νεφέλης λέγουσα· οὗτός ἐστιν ὁ","μου ὁ ἀγαπητός, ἐν ᾧ εὐδόκησα· ἀκούετε αὐτοῦ."
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Matthew 17:9,Καὶ καταβαινόντων αὐτῶν ἐκ τοῦ ὄρους ἐνετείλατο αὐτοῖς ὁ Ἰησοῦς λέγων· μηδενὶ εἴπητε τὸ ὅραμα ἕως οὗ ὁ,τοῦ ἀνθρώπου ἐκ νεκρῶν ἐγερθῇ.
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Matthew 17:12,οὐκ ἐπέγνωσαν αὐτὸν ἀλλʼ ἐποίησαν ἐν αὐτῷ ὅσα ἠθέλησαν· οὕτως καὶ ὁ,τοῦ ἀνθρώπου μέλλει πάσχειν ὑπʼ αὐτῶν.
υἱόν,υἱός,—,—,—,—,masculine,accusative,singular,Matthew 17:15,"καὶ λέγων· κύριε, ἐλέησόν μου τὸν",", ὅτι σεληνιάζεται καὶ κακῶς πάσχει· πολλάκις γὰρ πίπτει εἰς τὸ πῦρ καὶ πολλάκις εἰς τὸ ὕδωρ."
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Matthew 17:22,Συστρεφομένων δὲ αὐτῶν ἐν τῇ Γαλιλαίᾳ εἶπεν αὐτοῖς ὁ Ἰησοῦς· μέλλει ὁ,"τοῦ ἀνθρώπου παραδίδοσθαι εἰς χεῖρας ἀνθρώπων,"
υἱῶν,υἱός,—,—,—,—,masculine,genitive,plural,Matthew 17:25,οἱ βασιλεῖς τῆς γῆς ἀπὸ τίνων λαμβάνουσιν τέλη ἢ κῆνσον; ἀπὸ τῶν,αὐτῶν ἢ ἀπὸ τῶν ἀλλοτρίων;
υἱοί,υἱός,—,—,—,—,masculine,nominative,plural,Matthew 17:26,"εἰπόντος δέ· ἀπὸ τῶν ἀλλοτρίων, ἔφη αὐτῷ ὁ Ἰησοῦς· ἄρα γε ἐλεύθεροί εἰσιν οἱ",.
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Matthew 19:28,"ὑμῖν ὅτι ὑμεῖς οἱ ἀκολουθήσαντές μοι ἐν τῇ παλιγγενεσίᾳ, ὅταν καθίσῃ ὁ","τοῦ ἀνθρώπου ἐπὶ θρόνου δόξης αὐτοῦ, καθήσεσθε καὶ ὑμεῖς ἐπὶ δώδεκα θρόνους κρίνοντες"
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Matthew 20:18,"ἰδοὺ ἀναβαίνομεν εἰς Ἱεροσόλυμα, καὶ ὁ","τοῦ ἀνθρώπου παραδοθήσεται τοῖς ἀρχιερεῦσιν καὶ γραμματεῦσιν, καὶ κατακρινοῦσιν αὐτὸν θανάτῳ"
υἱῶν,υἱός,—,—,—,—,masculine,genitive,plural,Matthew 20:20,Τότε προσῆλθεν αὐτῷ ἡ μήτηρ τῶν,Ζεβεδαίου μετὰ τῶν υἱῶν αὐτῆς προσκυνοῦσα καὶ αἰτοῦσά τι ἀπʼ αὐτοῦ.
υἱῶν,υἱός,—,—,—,—,masculine,genitive,plural,Matthew 20:20,Τότε προσῆλθεν αὐτῷ ἡ μήτηρ τῶν υἱῶν Ζεβεδαίου μετὰ τῶν,αὐτῆς προσκυνοῦσα καὶ αἰτοῦσά τι ἀπʼ αὐτοῦ.
υἱοί,υἱός,—,—,—,—,masculine,nominative,plural,Matthew 20:21,ὁ δὲ εἶπεν αὐτῇ· τί θέλεις; λέγει αὐτῷ· εἰπὲ ἵνα καθίσωσιν οὗτοι οἱ δύο,μου εἷς ἐκ δεξιῶν σου καὶ εἷς ἐξ εὐωνύμων σου ἐν τῇ βασιλείᾳ σου.
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Matthew 20:28,ὥσπερ ὁ,τοῦ ἀνθρώπου οὐκ ἦλθεν διακονηθῆναι ἀλλὰ διακονῆσαι καὶ δοῦναι τὴν ψυχὴν αὐτοῦ λύτρον ἀντὶ πολλῶν.
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Matthew 20:30,"καὶ ἰδοὺ δύο τυφλοὶ καθήμενοι παρὰ τὴν ὁδὸν ἀκούσαντες ὅτι Ἰησοῦς παράγει, ἔκραξαν λέγοντες· ἐλέησον ἡμᾶς, [κύριε]",Δαυίδ.
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Matthew 20:31,"ὁ δὲ ὄχλος ἐπετίμησεν αὐτοῖς ἵνα σιωπήσωσιν· οἱ δὲ μεῖζον ἔκραξαν λέγοντες· ἐλέησον ἡμᾶς, κύριε,",Δαυίδ.
υἱὸν,υἱός,—,—,—,—,masculine,accusative,singular,Matthew 21:5,εἴπατε τῇ θυγατρὶ Σιών·           ἰδοὺ ὁ βασιλεύς σου ἔρχεταί σοι        πραῢς καὶ ἐπιβεβηκὼς ἐπὶ ὄνον           καὶ ἐπὶ πῶλον,ὑποζυγίου.
υἱῷ,υἱός,—,—,—,—,masculine,dative,singular,Matthew 21:9,οἱ δὲ ὄχλοι οἱ προάγοντες αὐτὸν καὶ οἱ ἀκολουθοῦντες ἔκραζον λέγοντες·           ὡσαννὰ τῷ,Δαυίδ·        εὐλογημένος ὁ ἐρχόμενος ἐν ὀνόματι κυρίου·           ὡσαννὰ ἐν τοῖς ὑψίστοις.
υἱῷ,υἱός,—,—,—,—,masculine,dative,singular,Matthew 21:15,καὶ τοὺς παῖδας τοὺς κράζοντας ἐν τῷ ἱερῷ καὶ λέγοντας· ὡσαννὰ τῷ,"Δαυίδ, ἠγανάκτησαν"
υἱὸν,υἱός,—,—,—,—,masculine,accusative,singular,Matthew 21:37,ὕστερον δὲ ἀπέστειλεν πρὸς αὐτοὺς τὸν,αὐτοῦ λέγων· ἐντραπήσονται τὸν υἱόν μου.
υἱόν,υἱός,—,—,—,—,masculine,accusative,singular,Matthew 21:37,ὕστερον δὲ ἀπέστειλεν πρὸς αὐτοὺς τὸν υἱὸν αὐτοῦ λέγων· ἐντραπήσονται τὸν,μου.
υἱὸν,υἱός,—,—,—,—,masculine,accusative,singular,Matthew 21:38,οἱ δὲ γεωργοὶ ἰδόντες τὸν,"εἶπον ἐν ἑαυτοῖς· οὗτός ἐστιν ὁ κληρονόμος· δεῦτε ἀποκτείνωμεν αὐτὸν καὶ σχῶμεν τὴν κληρονομίαν αὐτοῦ,"
υἱῷ,υἱός,—,—,—,—,masculine,dative,singular,Matthew 22:2,"ὡμοιώθη ἡ βασιλεία τῶν οὐρανῶν ἀνθρώπῳ βασιλεῖ, ὅστις ἐποίησεν γάμους τῷ",αὐτοῦ.
υἱός,υἱός,—,—,—,—,masculine,nominative,singular,Matthew 22:42,λέγων· τί ὑμῖν δοκεῖ περὶ τοῦ χριστοῦ; τίνος,ἐστιν; λέγουσιν αὐτῷ· τοῦ Δαυίδ.
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Matthew 22:45,"εἰ οὖν Δαυὶδ  καλεῖ αὐτὸν κύριον, πῶς",αὐτοῦ ἐστιν;
υἱὸν,υἱός,—,—,—,—,masculine,accusative,singular,Matthew 23:15,"θάλασσαν καὶ τὴν ξηρὰν ποιῆσαι ἕνα προσήλυτον, καὶ ὅταν γένηται ποιεῖτε αὐτὸν",γεέννης διπλότερον ὑμῶν.
υἱοί,υἱός,—,—,—,—,masculine,nominative,plural,Matthew 23:31,ὥστε μαρτυρεῖτε ἑαυτοῖς ὅτι,ἐστε τῶν φονευσάντων τοὺς προφήτας.
υἱοῦ,υἱός,—,—,—,—,masculine,genitive,singular,Matthew 23:35,τῆς γῆς ἀπὸ τοῦ αἵματος Ἅβελ τοῦ δικαίου ἕως τοῦ αἵματος Ζαχαρίου,"Βαραχίου, ὃν ἐφονεύσατε μεταξὺ τοῦ ναοῦ καὶ τοῦ θυσιαστηρίου."
υἱοῦ,υἱός,—,—,—,—,masculine,genitive,singular,Matthew 24:27,"ὥσπερ γὰρ ἡ ἀστραπὴ ἐξέρχεται ἀπὸ ἀνατολῶν καὶ φαίνεται ἕως δυσμῶν, οὕτως ἔσται ἡ παρουσία τοῦ",τοῦ ἀνθρώπου·
υἱοῦ,υἱός,—,—,—,—,masculine,genitive,singular,Matthew 24:30,καὶ τότε φανήσεται τὸ σημεῖον τοῦ,"τοῦ ἀνθρώπου ἐν οὐρανῷ, καὶ τότε κόψονται πᾶσαι αἱ φυλαὶ τῆς γῆς καὶ"
υἱὸν,υἱός,—,—,—,—,masculine,accusative,singular,Matthew 24:30,"οὐρανῷ, καὶ τότε κόψονται πᾶσαι αἱ φυλαὶ τῆς γῆς καὶ ὄψονται τὸν",τοῦ ἀνθρώπου ἐρχόμενον ἐπὶ τῶν νεφελῶν τοῦ οὐρανοῦ μετὰ δυνάμεως καὶ δόξης πολλῆς·
υἱός,υἱός,—,—,—,—,masculine,nominative,singular,Matthew 24:36,"Περὶ δὲ τῆς ἡμέρας ἐκείνης καὶ ὥρας οὐδεὶς οἶδεν, οὐδὲ οἱ ἄγγελοι τῶν οὐρανῶν οὐδὲ ὁ",", εἰ μὴ ὁ πατὴρ  μόνος."
υἱοῦ,υἱός,—,—,—,—,masculine,genitive,singular,Matthew 24:37,"Ὥσπερ γὰρ αἱ ἡμέραι τοῦ Νῶε, οὕτως ἔσται  ἡ παρουσία τοῦ",τοῦ ἀνθρώπου.
υἱοῦ,υἱός,—,—,—,—,masculine,genitive,singular,Matthew 24:39,"καὶ οὐκ ἔγνωσαν ἕως ἦλθεν ὁ κατακλυσμὸς καὶ ἦρεν ἅπαντας, οὕτως ἔσται [καὶ] ἡ παρουσία τοῦ",τοῦ ἀνθρώπου.
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Matthew 24:44,"διὰ τοῦτο καὶ ὑμεῖς γίνεσθε ἕτοιμοι, ὅτι ᾗ οὐ δοκεῖτε ὥρᾳ ὁ",τοῦ ἀνθρώπου ἔρχεται.
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Matthew 25:31,Ὅταν δὲ ἔλθῃ ὁ,"τοῦ ἀνθρώπου ἐν τῇ δόξῃ αὐτοῦ καὶ πάντες οἱ  ἄγγελοι μετʼ αὐτοῦ, τότε"
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Matthew 26:2,"οἴδατε ὅτι μετὰ δύο ἡμέρας τὸ πάσχα γίνεται, καὶ ὁ",τοῦ ἀνθρώπου παραδίδοται εἰς τὸ σταυρωθῆναι.
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Matthew 26:24,ὁ μὲν,"τοῦ ἀνθρώπου ὑπάγει καθὼς γέγραπται περὶ αὐτοῦ, οὐαὶ δὲ τῷ ἀνθρώπῳ ἐκείνῳ διʼ"
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Matthew 26:24,"ὁ μὲν υἱὸς τοῦ ἀνθρώπου ὑπάγει καθὼς γέγραπται περὶ αὐτοῦ, οὐαὶ δὲ τῷ ἀνθρώπῳ ἐκείνῳ διʼ οὗ ὁ",τοῦ ἀνθρώπου παραδίδοται· καλὸν ἦν αὐτῷ εἰ οὐκ ἐγεννήθη ὁ ἄνθρωπος ἐκεῖνος.
υἱοὺς,υἱός,—,—,—,—,masculine,accusative,plural,Matthew 26:37,καὶ παραλαβὼν τὸν Πέτρον καὶ τοὺς δύο,Ζεβεδαίου ἤρξατο λυπεῖσθαι καὶ ἀδημονεῖν.
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Matthew 26:45,αὐτοῖς· καθεύδετε [τὸ] λοιπὸν καὶ ἀναπαύεσθε·  ἰδοὺ ἤγγικεν ἡ ὥρα καὶ ὁ,τοῦ ἀνθρώπου παραδίδοται εἰς χεῖρας ἁμαρτωλῶν.
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Matthew 26:63,θεοῦ τοῦ ζῶντος ἵνα ἡμῖν εἴπῃς εἰ σὺ εἶ ὁ χριστὸς ὁ,τοῦ θεοῦ .
υἱὸν,υἱός,—,—,—,—,masculine,accusative,singular,Matthew 26:64,λέγει αὐτῷ ὁ Ἰησοῦς· σὺ εἶπας.  πλὴν λέγω ὑμῖν· ἀπʼ ἄρτι ὄψεσθε τὸν,τοῦ ἀνθρώπου καθήμενον ἐκ δεξιῶν τῆς δυνάμεως καὶ ἐρχόμενον ἐπὶ τῶν νεφελῶν τοῦ οὐρανοῦ.
υἱῶν,υἱός,—,—,—,—,masculine,genitive,plural,Matthew 27:9,"καὶ ἔλαβον τὰ τριάκοντα ἀργύρια, τὴν τιμὴν τοῦ τετιμημένου ὃν ἐτιμήσαντο ἀπὸ","Ἰσραήλ,"
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Matthew 27:40,"καὶ λέγοντες· ὁ καταλύων τὸν ναὸν καὶ ἐν τρισὶν ἡμέραις οἰκοδομῶν, σῶσον σεαυτόν, εἰ","εἶ τοῦ θεοῦ, [καὶ] κατάβηθι ἀπὸ τοῦ σταυροῦ."
υἱός,υἱός,—,—,—,—,masculine,nominative,singular,Matthew 27:43,"πέποιθεν ἐπὶ τὸν θεόν, ῥυσάσθω νῦν εἰ θέλει αὐτόν· εἶπεν γὰρ ὅτι θεοῦ εἰμι",.
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Matthew 27:54,"Ἰησοῦν ἰδόντες τὸν σεισμὸν καὶ τὰ γενόμενα ἐφοβήθησαν σφόδρα, λέγοντες· ἀληθῶς θεοῦ",ἦν οὗτος.
υἱῶν,υἱός,—,—,—,—,masculine,genitive,plural,Matthew 27:56,ἐν αἷς ἦν Μαρία ἡ Μαγδαληνὴ καὶ Μαρία ἡ τοῦ Ἰακώβου καὶ Ἰωσὴφ μήτηρ καὶ ἡ μήτηρ τῶν,Ζεβεδαίου.
υἱοῦ,υἱός,—,—,—,—,masculine,genitive,singular,Matthew 28:19,"πορευθέντες οὖν μαθητεύσατε πάντα τὰ ἔθνη, βαπτίζοντες αὐτοὺς εἰς τὸ ὄνομα τοῦ πατρὸς καὶ τοῦ","καὶ τοῦ ἁγίου πνεύματος,"
υἱοῦ,υἱός,—,—,—,—,masculine,genitive,singular,Mark 1:1,Ἀρχὴ τοῦ εὐαγγελίου Ἰησοῦ Χριστοῦ [,θεοῦ].
υἱός,υἱός,—,—,—,—,masculine,nominative,singular,Mark 1:11,καὶ φωνὴ ἐγένετο ἐκ τῶν οὐρανῶν σὺ εἶ ὁ,"μου ὁ ἀγαπητός, ἐν σοὶ εὐδόκησα."
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Mark 2:10,ἵνα δὲ εἰδῆτε ὅτι ἐξουσίαν ἔχει ὁ,τοῦ ἀνθρώπου ἀφιέναι ἁμαρτίας ἐπὶ τῆς γῆς — λέγει τῷ παραλυτικῷ·
υἱοὶ,υἱός,—,—,—,—,masculine,nominative,plural,Mark 2:19,καὶ εἶπεν αὐτοῖς ὁ Ἰησοῦς·  μὴ δύνανται οἱ,τοῦ νυμφῶνος ἐν ᾧ ὁ νυμφίος μετʼ αὐτῶν ἐστιν νηστεύειν; ὅσον χρόνον ἔχουσιν
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Mark 2:28,ὥστε κύριός ἐστιν ὁ,τοῦ ἀνθρώπου καὶ τοῦ σαββάτου.
