Resource,Reference,Previous Context,Result,Next Context,Lemma (Greek),Louw-Nida,Root,Part of Speech,Adverb/particle Type (Logos Greek)
NA28,1 Corinthians 8:5,καὶ γὰρ εἴπερ εἰσὶν λεγόμενοι θεοὶ,εἴτε,"ἐν οὐρανῷ εἴτε ἐπὶ γῆς, ὥσπερ εἰσὶν θεοὶ πολλοὶ καὶ κύριοι πολλοί,",εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,1 Corinthians 8:5,καὶ γὰρ εἴπερ εἰσὶν λεγόμενοι θεοὶ εἴτε ἐν οὐρανῷ,εἴτε,"ἐπὶ γῆς, ὥσπερ εἰσὶν θεοὶ πολλοὶ καὶ κύριοι πολλοί,",εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,1 Corinthians 10:31,—,Εἴτε,"οὖν ἐσθίετε εἴτε πίνετε εἴτε τι ποιεῖτε, πάντα εἰς δόξαν θεοῦ ποιεῖτε.",εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,1 Corinthians 10:31,Εἴτε οὖν ἐσθίετε,εἴτε,"πίνετε εἴτε τι ποιεῖτε, πάντα εἰς δόξαν θεοῦ ποιεῖτε.",εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,1 Corinthians 10:31,Εἴτε οὖν ἐσθίετε εἴτε πίνετε,εἴτε,"τι ποιεῖτε, πάντα εἰς δόξαν θεοῦ ποιεῖτε.",εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,1 Corinthians 12:13,"καὶ γὰρ ἐν ἑνὶ πνεύματι ἡμεῖς πάντες εἰς ἓν σῶμα ἐβαπτίσθημεν,",εἴτε,"Ἰουδαῖοι εἴτε Ἕλληνες εἴτε δοῦλοι εἴτε ἐλεύθεροι, καὶ πάντες  ἓν πνεῦμα ἐποτίσθημεν.",εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,1 Corinthians 12:13,"καὶ γὰρ ἐν ἑνὶ πνεύματι ἡμεῖς πάντες εἰς ἓν σῶμα ἐβαπτίσθημεν, εἴτε Ἰουδαῖοι",εἴτε,"Ἕλληνες εἴτε δοῦλοι εἴτε ἐλεύθεροι, καὶ πάντες  ἓν πνεῦμα ἐποτίσθημεν.",εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,1 Corinthians 12:13,"καὶ γὰρ ἐν ἑνὶ πνεύματι ἡμεῖς πάντες εἰς ἓν σῶμα ἐβαπτίσθημεν, εἴτε Ἰουδαῖοι εἴτε Ἕλληνες",εἴτε,"δοῦλοι εἴτε ἐλεύθεροι, καὶ πάντες  ἓν πνεῦμα ἐποτίσθημεν.",εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,1 Corinthians 12:13,"καὶ γὰρ ἐν ἑνὶ πνεύματι ἡμεῖς πάντες εἰς ἓν σῶμα ἐβαπτίσθημεν, εἴτε Ἰουδαῖοι εἴτε Ἕλληνες εἴτε δοῦλοι",εἴτε,"ἐλεύθεροι, καὶ πάντες  ἓν πνεῦμα ἐποτίσθημεν.",εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,1 Corinthians 12:26,καὶ,εἴτε,"πάσχει ἓν μέλος, συμπάσχει πάντα τὰ μέλη· εἴτε δοξάζεται [ἓν] μέλος, συγχαίρει πάντα τὰ μέλη.",εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,1 Corinthians 12:26,"καὶ εἴτε πάσχει ἓν μέλος, συμπάσχει πάντα τὰ μέλη·",εἴτε,"δοξάζεται [ἓν] μέλος, συγχαίρει πάντα τὰ μέλη.",εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,1 Corinthians 13:8,Ἡ ἀγάπη οὐδέποτε πίπτει·,εἴτε,"δὲ προφητεῖαι, καταργηθήσονται· εἴτε γλῶσσαι, παύσονται· εἴτε γνῶσις, καταργηθήσεται.",εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,1 Corinthians 13:8,"Ἡ ἀγάπη οὐδέποτε πίπτει· εἴτε δὲ προφητεῖαι, καταργηθήσονται·",εἴτε,"γλῶσσαι, παύσονται· εἴτε γνῶσις, καταργηθήσεται.",εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,1 Corinthians 13:8,"Ἡ ἀγάπη οὐδέποτε πίπτει· εἴτε δὲ προφητεῖαι, καταργηθήσονται· εἴτε γλῶσσαι, παύσονται·",εἴτε,"γνῶσις, καταργηθήσεται.",εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,1 Corinthians 14:7,"ὅμως τὰ ἄψυχα φωνὴν διδόντα,",εἴτε,"αὐλὸς εἴτε κιθάρα, ἐὰν διαστολὴν τοῖς φθόγγοις μὴ δῷ, πῶς γνωσθήσεται τὸ αὐλούμενον ἢ τὸ κιθαριζόμενον;",εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,1 Corinthians 14:7,"ὅμως τὰ ἄψυχα φωνὴν διδόντα, εἴτε αὐλὸς",εἴτε,"κιθάρα, ἐὰν διαστολὴν τοῖς φθόγγοις μὴ δῷ, πῶς γνωσθήσεται τὸ αὐλούμενον ἢ τὸ κιθαριζόμενον;",εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,1 Corinthians 14:27,—,εἴτε,"γλώσσῃ τις λαλεῖ, κατὰ δύο ἢ τὸ πλεῖστον τρεῖς καὶ ἀνὰ μέρος, καὶ εἷς διερμηνευέτω·",εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,1 Corinthians 15:11,—,εἴτε,"οὖν ἐγὼ εἴτε ἐκεῖνοι, οὕτως κηρύσσομεν καὶ οὕτως ἐπιστεύσατε.",εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,1 Corinthians 15:11,εἴτε οὖν ἐγὼ,εἴτε,"ἐκεῖνοι, οὕτως κηρύσσομεν καὶ οὕτως ἐπιστεύσατε.",εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,2 Corinthians 1:6,—,εἴτε,"δὲ θλιβόμεθα, ὑπὲρ τῆς ὑμῶν παρακλήσεως καὶ σωτηρίας· εἴτε παρακαλούμεθα, ὑπὲρ τῆς ὑμῶν",εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,2 Corinthians 1:6,"εἴτε δὲ θλιβόμεθα, ὑπὲρ τῆς ὑμῶν παρακλήσεως καὶ σωτηρίας·",εἴτε,"παρακαλούμεθα, ὑπὲρ τῆς ὑμῶν παρακλήσεως τῆς ἐνεργουμένης ἐν ὑπομονῇ τῶν αὐτῶν παθημάτων ὧν καὶ ἡμεῖς πάσχομεν.",εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,2 Corinthians 5:9,"διὸ καὶ φιλοτιμούμεθα,",εἴτε,"ἐνδημοῦντες εἴτε ἐκδημοῦντες, εὐάρεστοι αὐτῷ εἶναι.",εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,2 Corinthians 5:9,"διὸ καὶ φιλοτιμούμεθα, εἴτε ἐνδημοῦντες",εἴτε,"ἐκδημοῦντες, εὐάρεστοι αὐτῷ εἶναι.",εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,2 Corinthians 5:10,"τοῦ Χριστοῦ, ἵνα κομίσηται ἕκαστος τὰ διὰ τοῦ σώματος πρὸς ἃ ἔπραξεν,",εἴτε,ἀγαθὸν εἴτε φαῦλον.,εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,2 Corinthians 5:10,"ἵνα κομίσηται ἕκαστος τὰ διὰ τοῦ σώματος πρὸς ἃ ἔπραξεν, εἴτε ἀγαθὸν",εἴτε,φαῦλον.,εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,2 Corinthians 5:13,—,εἴτε,"γὰρ ἐξέστημεν, θεῷ· εἴτε σωφρονοῦμεν, ὑμῖν.",εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,2 Corinthians 5:13,"εἴτε γὰρ ἐξέστημεν, θεῷ·",εἴτε,"σωφρονοῦμεν, ὑμῖν.",εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,2 Corinthians 8:23,—,εἴτε,"ὑπὲρ Τίτου, κοινωνὸς ἐμὸς καὶ εἰς ὑμᾶς συνεργός· εἴτε ἀδελφοὶ ἡμῶν, ἀπόστολοι ἐκκλησιῶν, δόξα Χριστοῦ.",εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,2 Corinthians 8:23,"εἴτε ὑπὲρ Τίτου, κοινωνὸς ἐμὸς καὶ εἰς ὑμᾶς συνεργός·",εἴτε,"ἀδελφοὶ ἡμῶν, ἀπόστολοι ἐκκλησιῶν, δόξα Χριστοῦ.",εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,2 Corinthians 12:2,"οἶδα ἄνθρωπον ἐν Χριστῷ πρὸ ἐτῶν δεκατεσσάρων,",εἴτε,"ἐν σώματι οὐκ οἶδα, εἴτε ἐκτὸς τοῦ σώματος οὐκ οἶδα, ὁ θεὸς οἶδεν",εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,2 Corinthians 12:2,"οἶδα ἄνθρωπον ἐν Χριστῷ πρὸ ἐτῶν δεκατεσσάρων, εἴτε ἐν σώματι οὐκ οἶδα,",εἴτε,"ἐκτὸς τοῦ σώματος οὐκ οἶδα, ὁ θεὸς οἶδεν, ἁρπαγέντα τὸν τοιοῦτον ἕως τρίτου οὐρανοῦ.",εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,2 Corinthians 12:3,"καὶ οἶδα τὸν τοιοῦτον ἄνθρωπον,",εἴτε,"ἐν σώματι εἴτε χωρὶς τοῦ σώματος οὐκ οἶδα, ὁ θεὸς οἶδεν,",εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,2 Corinthians 12:3,"καὶ οἶδα τὸν τοιοῦτον ἄνθρωπον, εἴτε ἐν σώματι",εἴτε,"χωρὶς τοῦ σώματος οὐκ οἶδα, ὁ θεὸς οἶδεν,",εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,Ephesians 6:8,"εἰδότες ὅτι ἕκαστος ἐάν τι ποιήσῃ ἀγαθόν, τοῦτο κομίσεται παρὰ κυρίου",εἴτε,δοῦλος εἴτε ἐλεύθερος.,εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,Ephesians 6:8,"εἰδότες ὅτι ἕκαστος ἐάν τι ποιήσῃ ἀγαθόν, τοῦτο κομίσεται παρὰ κυρίου εἴτε δοῦλος",εἴτε,ἐλεύθερος.,εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,Philippians 1:18,"Τί γάρ; πλὴν ὅτι παντὶ τρόπῳ,",εἴτε,"προφάσει εἴτε ἀληθείᾳ, Χριστὸς καταγγέλλεται,  καὶ ἐν τούτῳ χαίρω.  Ἀλλὰ καὶ χαρήσομαι,",εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,Philippians 1:18,"Τί γάρ; πλὴν ὅτι παντὶ τρόπῳ, εἴτε προφάσει",εἴτε,"ἀληθείᾳ, Χριστὸς καταγγέλλεται,  καὶ ἐν τούτῳ χαίρω.  Ἀλλὰ καὶ χαρήσομαι,",εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,Philippians 1:20,"πάσῃ παρρησίᾳ ὡς πάντοτε καὶ νῦν μεγαλυνθήσεται Χριστὸς ἐν τῷ σώματί μου,",εἴτε,διὰ ζωῆς εἴτε διὰ θανάτου.,εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,Philippians 1:20,"πάντοτε καὶ νῦν μεγαλυνθήσεται Χριστὸς ἐν τῷ σώματί μου, εἴτε διὰ ζωῆς",εἴτε,διὰ θανάτου.,εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,Philippians 1:27,"Μόνον ἀξίως τοῦ εὐαγγελίου τοῦ Χριστοῦ πολιτεύεσθε, ἵνα",εἴτε,"ἐλθὼν καὶ ἰδὼν ὑμᾶς εἴτε ἀπὼν ἀκούω τὰ περὶ ὑμῶν, ὅτι στήκετε ἐν",εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,Philippians 1:27,"Μόνον ἀξίως τοῦ εὐαγγελίου τοῦ Χριστοῦ πολιτεύεσθε, ἵνα εἴτε ἐλθὼν καὶ ἰδὼν ὑμᾶς",εἴτε,"ἀπὼν ἀκούω τὰ περὶ ὑμῶν, ὅτι στήκετε ἐν ἑνὶ πνεύματι, μιᾷ ψυχῇ συναθλοῦντες τῇ πίστει τοῦ εὐαγγελίου",εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,Colossians 1:16,"ὅτι ἐν αὐτῷ ἐκτίσθη τὰ πάντα         ἐν τοῖς οὐρανοῖς καὶ  ἐπὶ τῆς γῆς,        τὰ ὁρατὰ καὶ τὰ ἀόρατα,",εἴτε,θρόνοι εἴτε κυριότητες        εἴτε ἀρχαὶ εἴτε ἐξουσίαι·        τὰ πάντα διʼ αὐτοῦ καὶ εἰς αὐτὸν ἔκτισται·,εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,Colossians 1:16,"οὐρανοῖς καὶ  ἐπὶ τῆς γῆς,        τὰ ὁρατὰ καὶ τὰ ἀόρατα,        εἴτε θρόνοι",εἴτε,κυριότητες        εἴτε ἀρχαὶ εἴτε ἐξουσίαι·        τὰ πάντα διʼ αὐτοῦ καὶ εἰς αὐτὸν ἔκτισται·,εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,Colossians 1:16,"ἐπὶ τῆς γῆς,        τὰ ὁρατὰ καὶ τὰ ἀόρατα,        εἴτε θρόνοι εἴτε κυριότητες",εἴτε,ἀρχαὶ εἴτε ἐξουσίαι·        τὰ πάντα διʼ αὐτοῦ καὶ εἰς αὐτὸν ἔκτισται·,εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,Colossians 1:16,"γῆς,        τὰ ὁρατὰ καὶ τὰ ἀόρατα,        εἴτε θρόνοι εἴτε κυριότητες        εἴτε ἀρχαὶ",εἴτε,ἐξουσίαι·        τὰ πάντα διʼ αὐτοῦ καὶ εἰς αὐτὸν ἔκτισται·,εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,Colossians 1:20,"καὶ διʼ αὐτοῦ ἀποκαταλλάξαι τὰ πάντα εἰς αὐτόν,        εἰρηνοποιήσας διὰ τοῦ αἵματος τοῦ σταυροῦ αὐτοῦ,        [διʼ αὐτοῦ]",εἴτε,τὰ ἐπὶ τῆς γῆς        εἴτε τὰ ἐν τοῖς οὐρανοῖς.,εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,Colossians 1:20,"τοῦ αἵματος τοῦ σταυροῦ αὐτοῦ,        [διʼ αὐτοῦ] εἴτε τὰ ἐπὶ τῆς γῆς",εἴτε,τὰ ἐν τοῖς οὐρανοῖς.,εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,1 Thessalonians 5:10,"τοῦ ἀποθανόντος ὑπὲρ ἡμῶν, ἵνα",εἴτε,γρηγορῶμεν εἴτε καθεύδωμεν ἅμα σὺν αὐτῷ ζήσωμεν.,εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,1 Thessalonians 5:10,"τοῦ ἀποθανόντος ὑπὲρ ἡμῶν, ἵνα εἴτε γρηγορῶμεν",εἴτε,καθεύδωμεν ἅμα σὺν αὐτῷ ζήσωμεν.,εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,2 Thessalonians 2:15,"Ἄρα οὖν, ἀδελφοί, στήκετε καὶ κρατεῖτε τὰς παραδόσεις ἃς ἐδιδάχθητε",εἴτε,διὰ λόγου εἴτε διʼ ἐπιστολῆς ἡμῶν.,εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,2 Thessalonians 2:15,"Ἄρα οὖν, ἀδελφοί, στήκετε καὶ κρατεῖτε τὰς παραδόσεις ἃς ἐδιδάχθητε εἴτε διὰ λόγου",εἴτε,διʼ ἐπιστολῆς ἡμῶν.,εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,1 Peter 2:13,"Ὑποτάγητε  πάσῃ ἀνθρωπίνῃ κτίσει διὰ τὸν κύριον,",εἴτε,βασιλεῖ ὡς ὑπερέχοντι,εἴτε,Louw Nida 89.69,ειτε,conjunction,—
NA28,1 Peter 2:14,—,εἴτε,"ἡγεμόσιν ὡς διʼ αὐτοῦ πεμπομένοις εἰς ἐκδίκησιν  κακοποιῶν, ἔπαινον δὲ ἀγαθοποιῶν,",εἴτε,Louw Nida 89.69,ειτε,conjunction,—
